;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;Delta;Theta;Alpha;Beta
S11;contrast_left;30.99425877;32.85622952;42.0727369;138.5054065;19.83789482;22.48396434;30.95807276;102.5372851;27.82307023;28.11092951;34.91226537;118.3339765;27.04228536;28.6628592;40.77634795;131.5501432;31.87352531;31.30425759;42.97460196;145.2486118;36.54265618;33.66685716;43.41235719;142.5962829;33.81804924;34.62130797;43.2098853;150.8364012;34.07249836;30.47052162;44.7741048;144.5495187;32.75455774;30.71765668;39.57101084;137.9972884;33.167027;28.69894835;35.88387473;120.9100687;30.7925823;30.15935319;39.85452578;133.3064983
S13;contrast_left;26.55676384;28.9484696;38.66715152;132.973179;16.40198343;18.37801125;25.38013996;94.89701008;22.21561806;24.68899167;32.40628993;118.780857;22.54886011;28.52365148;35.45132725;127.2839719;29.27045794;31.46285444;42.08073356;145.3918913;35.57755151;36.09841966;44.21624695;151.5302604;35.73837282;37.05529667;43.44228154;149.8310179;32.33554235;33.97632545;44.0387509;145.5752064;33.60815115;30.55195383;40.49508669;137.3526528;33.01031807;32.35849033;36.9336028;128.5797805;28.72636193;30.20424644;38.31116111;133.2195827
S14;contrast_left;22.39223591;31.10889301;41.03925159;126.5757355;17.75517965;23.32851773;34.2485376;103.8516284;26.76715969;28.41329991;37.23591681;109.3034707;24.95803561;29.67792851;38.76401489;113.9423425;28.45968783;31.63474895;44.04433016;150.6581189;25.23661227;33.85174883;42.4377796;143.6486658;30.30384675;32.30033951;44.31003096;134.7539461;30.52564581;34.7317934;45.09510814;147.8136579;33.0008059;31.44598217;43.01078779;135.6666925;28.8370887;28.59228162;36.97517806;105.9815801;26.82362981;30.50855336;40.71609356;127.2195838
S15;contrast_left;23.44750825;30.70659924;42.58796969;131.40705;13.02909572;20.3330587;29.65071524;85.52493665;18.15048809;27.93786024;36.42353239;105.8480131;19.03229833;26.85124573;33.62919259;106.282463;28.3105951;33.53197337;41.05145557;134.3148443;35.2299816;37.05618912;43.65317046;139.5295027;31.17418047;35.29855329;39.38773995;129.9444682;32.92273703;34.25032192;41.16095328;140.391505;33.13083024;34.65654805;41.2295588;129.2051195;30.95948804;32.48764448;31.64837853;101.9055833;26.53872029;31.31099941;38.04226665;120.4353486
S16;contrast_left;24.98785161;27.58364488;40.9569978;127.5561889;19.71904442;17.111095;32.28813324;100.6495896;23.18024555;24.14487958;40.34957155;127.8901958;23.83147589;27.12911744;34.46027179;103.2561459;27.45754585;32.14380449;44.68114538;155.1188345;28.82899753;34.83057193;46.85555631;156.7649884;34.72110717;36.4371023;42.36331438;142.8254373;33.28878864;33.9388252;43.56796987;146.6570555;28.46645113;32.06513091;45.10615791;154.1664557;27.70442838;32.37320794;38.67882922;127.7301144;27.21859362;29.77573797;40.93079475;134.2615006
S18;contrast_left;33.2526673;34.50705229;41.24358026;136.7818369;15.11035869;21.85163782;29.72995185;98.69147914;28.49411493;30.74429564;36.57916662;126.4255639;29.5132071;31.43961189;34.17101484;118.9358552;24.52208253;31.24197267;42.86258948;142.8818945;35.76295957;37.47971404;44.79950279;153.1968078;36.48840064;34.78888046;38.93309301;140.1472759;28.49539504;33.3361372;42.86683334;143.9994112;27.09555923;29.99087289;38.2864991;139.0519312;32.03880616;31.31909992;31.55221203;122.1611108;29.07735512;31.66992748;38.10244433;132.2273167
S19;contrast_left;29.83115469;33.33243245;46.53946944;146.8530051;16.89131135;21.88200694;37.96975778;112.0661087;22.46589704;29.24255986;39.539282;119.8663187;24.15622335;25.28855338;38.32041739;116.9634254;29.2131957;33.04392194;45.29547608;148.2792666;33.12001711;34.51640901;44.11884605;134.8365432;32.46821502;33.95649163;41.87905954;134.0071296;31.63456207;31.56836094;44.64664828;139.5827411;30.72145296;35.62435595;42.61175207;134.4942413;28.03778785;28.70222623;34.68099644;94.98256797;27.85398171;30.71573183;41.56017051;128.1931348
S20;contrast_left;29.32698192;34.08286;39.9819895;126.9632826;22.3347075;22.7829575;29.64238719;91.79536188;26.48029851;29.90849824;35.63160861;110.3084699;29.77471283;33.48333095;39.54709546;120.0826058;35.21806868;31.83465773;44.22585135;147.5688624;33.51188696;37.47514174;45.84501141;151.9458937;35.29892182;37.43159213;45.26033698;153.4273029;33.90295467;34.68876454;44.76785752;152.4725824;31.41864627;30.82845897;41.28220515;139.3104105;28.44390283;35.00849535;39.76650621;130.5674927;30.5711082;32.75247572;40.59508494;132.4442265
S21;contrast_left;26.94291907;31.36942318;42.31907151;118.6926876;12.59771606;19.14212142;29.61138849;80.01182103;21.33886798;26.40611027;35.65905285;105.7415337;22.13582138;28.25375291;39.53024109;107.4950903;26.99499384;27.66372074;42.10496467;144.5267355;34.60181312;34.94787355;43.66058664;155.0679195;31.04073462;31.90646481;45.21442506;148.9681358;32.43201476;32.29562917;43.36156855;149.1907142;26.41436383;27.87024827;42.25188796;142.6928576;28.10818396;29.06631083;39.05032549;134.6354603;26.26074286;28.89216552;40.27635123;128.7022956
S22;contrast_left;33.79601065;32.15566212;43.99483432;153.4872611;20.80582577;18.99783697;37.25518357;127.2732856;33.80053947;28.35101261;41.27345568;147.28935;32.37159632;28.8629285;43.03741268;149.6023636;28.89727256;28.00078011;46.11325099;154.56421;37.0884841;35.47076708;47.04657085;161.6211513;37.17008591;34.30759125;45.55961215;156.5579273;29.88796236;31.44391762;46.7643301;156.414288;31.89606334;30.71077797;45.27814121;151.1610573;37.12593187;32.83515892;43.07081443;148.5099601;32.28397724;30.11364332;43.9393606;150.6480854
S24;contrast_left;31.05044142;29.44404984;43.9531579;134.5126815;23.45988643;20.97631384;35.8733109;98.86286266;27.7895309;26.46609998;35.51068209;114.6445835;30.47652593;26.04832402;39.30442215;115.5901261;36.58796304;33.80249432;44.80842558;141.2211441;36.66003459;34.59671435;42.37358774;138.6535492;37.56750069;33.99427006;41.61784195;133.286352;37.17766784;35.51522893;42.77446809;138.2899546;35.1643346;33.88404782;40.70018698;135.8836792;33.63997359;30.83152483;31.12065221;105.6038806;32.9573859;30.5559068;39.80367356;125.6548813
S25;contrast_left;23.47230897;26.32573977;40.63906623;131.8609444;17.9877484;20.22907119;34.80746513;103.1752711;24.04162007;27.71958893;36.82784509;108.2346789;25.46908053;21.61528571;34.25294526;105.2693663;34.16508175;35.11194028;46.93571695;152.8342773;36.374809;34.26448545;43.97826484;130.5002228;33.52381835;34.43634339;42.13987749;134.9196385;29.95661296;30.75873196;43.64155038;129.3280333;29.74150345;35.31946047;43.9873733;141.3766957;29.12846796;27.36648985;34.25815726;89.3513643;28.38610514;29.3147137;40.14682619;122.6850493
S26;contrast_left;23.02871825;28.00075149;40.47114008;135.9753591;16.18056987;24.4820569;33.56498758;114.1244924;22.32381081;28.3332384;36.24629189;127.1832479;17.64985606;27.93130826;36.41787293;112.9796573;31.52910906;36.73820541;45.24897332;153.4958487;33.87324465;36.71247952;44.48649854;134.7133843;29.48118133;36.9479851;43.85885888;138.488955;30.49923241;36.50390693;45.6601891;133.06875;34.83437651;36.78586403;44.15825506;140.1869042;25.13363255;35.12704087;38.71125491;97.00917042;26.45337315;32.75628369;40.88243223;128.7225769
S27;contrast_left;21.52652065;23.07481251;41.46080741;123.4162506;19.27465088;18.6662713;38.08188528;98.66562302;20.52285207;24.06301783;40.64382012;118.8787535;20.56560396;21.23697496;39.10123177;104.7060757;32.28564101;35.64127921;48.41553538;148.7053715;25.40207806;34.86429557;46.28276255;142.14783;31.58419126;35.66115388;46.82044429;139.009223;30.64309871;33.97865353;46.7061191;143.6890145;32.51689156;36.52933777;46.31802503;143.2769267;24.98468105;31.37503384;40.9791037;113.8266475;25.93062092;29.50908304;43.48097346;127.6321716
S28;contrast_left;21.6112005;24.62230378;37.8118004;107.0492974;16.72625355;20.19062867;33.2609391;91.05302748;24.7095598;28.62113064;38.40936382;114.8578211;18.32790374;21.44622677;33.38869912;92.7216878;34.36744764;36.6948825;46.17769596;154.0161987;36.58716942;35.8638088;44.30359383;141.7410417;35.18179155;36.12726152;44.64906341;144.4457096;32.77785163;32.8811533;44.6541545;139.075244;35.69309035;37.70608335;46.22384919;148.3945178;31.87899447;31.70584458;39.06048692;114.6169725;28.78612627;30.58593239;40.79396463;124.7971518
S29;contrast_left;20.3628852;20.77205152;33.03039087;133.3441742;15.036265;15.92053423;24.65677946;105.7851187;17.75201247;21.41585774;33.28691019;131.201116;20.39615718;19.09284672;28.69956939;124.0014636;31.39876664;33.95571127;43.77237409;152.184444;33.6528173;34.63641402;39.91765344;151.1900493;36.78953719;35.08611489;41.01463679;151.8522773;33.14102333;33.51622551;38.1507255;145.4548195;31.49096625;34.51027612;41.71409896;149.7182275;33.04180736;31.68724472;30.86599114;131.842938;27.30622379;28.05932767;35.51091298;137.6574628
S30;contrast_left;28.32615632;30.65180196;41.76675526;133.927378;23.22256053;24.6140802;37.43899678;112.8110521;29.33709486;29.40250593;42.73202723;126.1058239;26.75463522;28.07236857;37.81093719;119.9066735;33.45567031;36.07540734;47.42477983;158.2774772;32.15222217;34.58245345;44.72078188;145.7023049;32.81188304;34.95500254;42.86571386;149.5295738;32.63488178;34.85093153;43.9820926;145.4372733;34.02516313;36.14243332;45.30325586;151.5734862;28.77653581;30.97175661;37.45487328;122.6895036;30.14968032;32.03187415;42.15002138;136.5960547
S31;contrast_left;21.68059342;20.36050176;35.78488461;124.8822352;14.85183094;14.62044582;28.70684981;92.55171559;18.87724632;21.36928078;35.13538956;122.6476004;20.18219115;17.16524376;33.60185538;107.2615708;29.71540206;33.77928947;45.29671429;144.4541856;31.34479984;35.46340094;45.96695471;149.9421683;27.31852467;31.13570027;44.29972954;145.8820936;33.89643396;32.7690141;45.19609044;143.2034901;31.37109314;31.95718547;46.01739803;149.5110904;29.75383292;28.35518694;41.81651716;129.6234694;25.89919484;26.69752493;40.18223835;130.9959619
S32;contrast_left;27.13385202;29.11072869;39.08773601;130.2376641;20.90440752;23.33984337;32.06398431;102.3797092;27.11875792;30.88140084;38.71102983;127.2126932;23.72874966;27.29232911;36.58586596;116.6862628;35.14699833;36.91635722;46.82737068;154.9828601;35.95889566;38.25007087;46.75237113;156.5401557;34.18026439;36.46626062;45.16869198;152.2373846;34.41715281;35.58047147;45.86687223;150.5480984;36.20164414;36.95850706;45.84199519;153.8051169;32.00782971;34.94070981;42.3299899;136.1568374;30.67985522;32.97366791;41.92359072;138.0786782
S33;contrast_left;16.14592047;22.74050422;33.76852514;120.7615921;16.41222037;16.64713791;27.34912628;91.95814384;16.53625339;24.68998219;35.75313021;114.7667208;16.82077826;21.11647923;30.19904734;102.0009956;35.85972797;36.02024126;47.21382834;153.6592563;37.32707814;35.96222871;44.18059952;147.4049904;37.77619278;35.93106652;44.35147773;138.9770207;36.19471347;33.23553777;43.55716792;139.4667416;35.97750661;35.96013238;44.23465832;141.3897377;35.81340666;31.98561523;36.30181704;107.3114478;28.48637981;29.42889254;38.69093778;125.7696647
S34;contrast_left;20.09336617;19.87039587;38.59297909;123.8600479;15.44562007;14.00429345;34.99917804;96.19227666;21.75428105;21.60080584;37.3782552;117.2657687;16.68977213;18.8853846;34.95167849;100.3425051;34.4173158;34.57737541;48.7072816;152.275873;34.21776032;34.5070261;43.90551424;138.829344;35.10598732;31.35590169;40.36103413;126.200416;31.8547583;29.7157091;43.24988722;131.282249;33.3457734;30.29382897;40.91698268;131.6963378;29.64189046;24.38051468;31.44306984;94.65130644;27.2566525;25.91912357;39.45058605;121.2596125
S36;contrast_left;13.45781327;27.62752218;39.94754251;131.0626269;10.30868599;21.57309368;34.11163442;92.43452155;12.48962998;27.97800137;35.85362803;114.8443473;12.2110864;25.88786368;33.41737274;102.2524397;31.83857269;36.88653986;47.32220474;141.9294106;35.10770603;36.9117368;43.54857689;141.8194099;32.76400747;36.63595252;43.40133556;138.0132373;29.41741543;35.7299467;44.22644498;138.7316822;31.80690742;37.02153751;44.64032022;142.1260921;30.70183171;34.27219623;34.80448804;110.7900096;24.01036564;32.05243905;40.12735481;125.4003777
S37;contrast_left;24.10228611;29.41205191;37.29258536;131.3009965;17.34746069;22.40866051;28.92302152;100.5539256;24.90850957;28.89514791;33.07249161;118.1727447;23.37437376;25.0057428;28.29006553;103.0578081;35.07619023;36.03841311;45.91403416;151.1193944;36.07990442;33.81742989;41.18280252;140.8848297;32.67576873;35.29703259;38.82855994;127.3704393;32.45065632;31.07617387;38.85525223;130.3958692;32.77795445;36.27993413;40.20547714;132.1507845;27.97297639;28.0588315;26.70866295;91.7121566;28.67660807;30.62894182;35.9272953;122.6718949
S2;contrast_right;27.55053324;32.2223955;41.74310854;136.9304972;15.1080311;19.80288778;30.86982505;108.4927555;26.51553288;30.93333946;39.63570085;133.108357;21.03047407;30.0902809;39.06403128;123.9642924;28.88413162;32.02060333;44.54440234;156.3008375;36.98206708;38.28734576;47.82397385;155.9756735;34.69409082;38.65571056;47.77848583;157.9804585;29.62312285;31.81014826;45.04614976;153.3199774;32.79881088;32.68428882;44.88268854;148.4895215;32.26312459;35.92825109;44.66049202;135.1448592;28.54499191;32.24352515;42.60488581;140.970723
S3;contrast_right;21.20239693;29.7373141;37.89510721;135.383422;13.00297454;21.59994953;30.25393033;107.4549464;21.8386277;28.86361278;36.31227097;123.801361;20.05255537;29.70414944;37.20086134;126.2666503;31.86064828;32.9509307;42.26873892;150.8859708;35.40538979;34.74054344;42.55291702;151.2170736;35.16668962;35.26907303;41.84248973;150.1854602;30.15265346;34.36892919;44.93872148;154.2598073;31.55300659;33.71156922;42.62004954;150.04294;33.61371722;32.11197619;38.68735767;133.846176;27.38486595;31.30580476;39.45724442;138.3343808
S5;contrast_right;24.18779949;24.4037873;38.46249873;136.092088;20.12468747;15.98617237;27.5422998;109.7298213;25.04989092;17.26773535;37.48905615;119.1063888;20.42183485;23.27289476;31.07329538;121.1462833;25.36959034;27.16239587;40.91397544;144.026064;23.2384522;22.92719908;41.05647711;135.5717229;28.21950785;30.57045963;40.78751813;134.675973;32.39796517;32.04266612;37.56369864;137.4864892;33.46188066;31.14416205;41.24877053;140.2353909;24.06242468;23.2481342;30.69403989;102.618517;25.65340336;24.80256067;36.68316298;128.0688738
S6;contrast_right;23.81639983;29.66527903;39.16958942;129.6024256;11.17840563;20.92553896;30.93584366;101.806431;20.98985742;24.92780707;33.68966988;109.1319776;13.8083729;27.69786399;38.37665694;120.3113491;21.91975994;30.13001153;43.19386527;149.2645815;29.78750166;32.29288967;43.01745429;142.0709;28.77898955;33.86230035;42.20371124;141.8405024;25.60107392;35.21847428;45.33670828;152.891935;29.81978416;32.01884423;41.10509138;132.3885424;24.80053057;29.92128114;36.20704524;109.1809996;23.05006756;29.66602903;39.32356356;128.8489644
S7;contrast_right;32.93648026;32.08406981;40.11967774;137.3913753;18.57955845;21.28995959;33.35225686;115.9287014;28.76154046;28.17957582;36.53532326;125.4719058;29.41105335;30.49165083;40.11776719;136.6022453;29.08889047;33.83986358;46.43370067;158.0834241;37.30861574;37.48534578;46.89494798;155.4912977;37.19320556;35.65912525;43.5917264;150.0604937;32.91578502;35.80679314;47.16490325;157.0797175;31.03181801;32.40328973;41.95976204;144.9662116;35.54051716;32.22994943;39.08609179;130.9642353;31.27674645;31.9469623;41.52561572;141.2039608
S10;contrast_right;21.86105773;27.80924601;40.03027723;135.8402345;13.63099914;17.78762;28.61302241;112.6958075;17.97753441;19.67863577;27.68397604;119.1837433;21.9664339;28.48892691;37.57568355;129.16879;23.15820747;27.86875277;40.99947302;158.2138022;19.94535583;22.31416435;33.84762159;144.7340687;36.87505296;36.51403722;46.35206956;154.4732848;30.88170507;31.90403589;43.20396247;152.2417959;24.48026704;26.38445298;39.14139392;145.484598;20.07755105;20.80544682;30.12567272;119.9279776;23.08541646;25.95553187;36.75731525;137.1964103
S13;contrast_right;31.85944999;30.880671;41.38893032;135.9963619;21.48050981;20.91486452;34.11384498;94.10247218;28.3908266;25.89581348;38.06368252;119.2507516;28.53694553;30.45074479;38.12052332;118.5852966;32.32392977;31.58631285;44.65325788;145.288403;35.20362623;35.50504357;44.57871867;151.9662856;35.86978371;36.44836495;43.81513557;143.9403261;32.76041316;33.49059328;44.36826331;145.3677855;33.09356401;31.30327855;43.59537464;139.3537333;31.85424256;31.92122629;39.56416527;124.5694734;31.13732914;30.83969133;41.22618965;131.8420889
S14;contrast_right;24.68386188;33.30474445;38.54442824;123.5639789;19.22333297;23.64811389;28.00129238;92.60332871;23.29268079;29.23346956;32.763114;100.7566054;22.08454169;31.21621611;35.39676062;110.5645708;27.43475727;31.13586615;40.58634848;145.0010877;29.8641191;33.59027447;42.69555635;137.0094246;33.30782573;35.25862883;41.06749495;134.8271102;35.22747401;34.32629184;43.48940636;142.3842235;30.9286735;33.22806986;40.67996818;137.0881662;29.50448356;31.82462042;36.52447262;103.2561107;27.55517505;31.67662956;37.97488422;122.7054607
S15;contrast_right;26.15097465;30.34833617;42.85551748;139.2368138;14.62179094;19.4050189;32.27168869;99.0918823;23.36567785;26.61013378;37.58481116;121.5808422;22.45133314;27.58121702;35.15276281;107.9835693;30.74794366;31.40497844;44.01965604;144.9588589;36.78337812;35.77257019;43.78491388;147.3346252;33.25211862;34.26684955;42.96640745;135.3385213;32.95669954;32.29686901;43.54205036;144.2634055;32.09477344;31.50707859;43.8404342;141.4558744;30.40678314;28.76413999;35.56149854;111.9901314;28.28314731;29.79571916;40.15797406;129.3234524
S16;contrast_right;23.85920519;33.40860971;39.10444991;140.7505894;15.00640387;22.43566515;29.23500434;113.6247749;19.85742556;30.88216747;35.37822174;133.2995033;27.48919747;32.00038496;37.82140652;120.9169059;20.2908533;32.91200717;43.41512692;153.1230317;35.69483372;37.47184158;44.93955521;154.1431941;35.08350289;37.55852702;44.23115842;143.5868073;25.4360777;34.15175265;45.21686291;149.5752003;16.61614631;33.32306696;41.09486239;151.2923913;32.08255036;35.54709744;38.79966529;126.8715993;25.14161964;32.96911201;39.92363137;138.7183998
S18;contrast_right;30.19536261;29.53946286;38.21794352;134.5828269;16.31466272;15.64469932;26.41649157;97.42533786;25.22506651;26.15779168;32.54047172;121.8411025;25.96286222;24.93802007;35.37362095;117.7196485;24.68549691;28.31688441;43.51988481;142.3805875;35.17917655;36.64014367;44.93442064;151.9013975;33.87470217;31.92978019;41.68692973;138.7251214;29.00814863;30.43445893;43.84379734;143.1857541;28.62723108;28.98066072;40.16669713;134.8400733;30.51426079;28.63866344;35.66880571;118.4019386;27.95869702;28.12205653;38.23690631;130.1003788
S19;contrast_right;28.64384779;32.89421807;45.2602858;147.7431325;15.1736773;19.73725123;35.58973423;106.0894062;26.11315972;24.96869114;39.55270858;116.8367562;24.18448649;25.88620414;39.24459745;113.8412101;30.33895961;30.58524365;44.14321486;142.6444969;35.99500696;29.62435003;43.77709633;134.784416;34.02266218;32.65301081;42.68399184;129.463327;32.2581954;29.56893995;44.17830979;138.2846107;31.89718602;30.89227422;41.72647202;133.9071698;30.01755811;22.66765846;35.37069901;94.0804341;28.86447396;27.94778417;41.15271099;125.767496
S20;contrast_right;30.37255588;30.87763642;38.85879411;130.9491188;17.35017234;17.67755928;28.36739735;92.35684556;17.94346868;20.95605523;30.77816942;109.3337141;25.3719771;28.59225363;36.95428214;117.7515904;21.30772909;26.88325912;43.26090314;145.1827604;25.65115814;30.59459767;43.46396626;146.1023397;27.25539496;35.21820099;45.95105441;145.4059675;32.63772107;35.40371353;47.01322993;146.4305634;25.55978936;27.80016152;42.15957412;137.8550244;19.56812023;29.12324442;39.98012159;118.1702686;24.30180869;28.31266818;39.67874925;128.9538193
S21;contrast_right;28.09741582;31.22192038;38.35634937;118.2191599;12.5238938;18.00069291;25.36429113;83.63174827;18.4784229;25.28652154;31.57967909;100.2900874;21.43429195;29.34118272;32.64444631;109.792876;23.77683551;31.6874762;40.40457952;147.7635663;30.12100147;34.3425478;42.97131057;153.9468653;30.57750468;36.1025431;40.83441313;150.2308832;31.54744781;34.55726655;42.52000927;154.8647654;30.70306014;31.0441055;40.92795121;145.0107547;29.5929668;31.91310646;36.71294765;137.4867032;25.68528409;30.34973632;37.23159773;130.123741
S22;contrast_right;32.1076661;34.04359533;42.83774737;152.3150222;15.16212866;20.26257753;34.2902866;120.9886957;28.81354451;32.02632435;40.49680273;144.9257413;26.98510589;29.85791927;39.64075554;145.1315538;26.26772146;30.04395207;45.07725268;148.4414094;37.33167753;36.94688442;46.78699467;158.7829726;35.71258283;36.05467131;43.57460079;156.5231363;29.29702995;31.62619478;45.95297795;152.7028971;31.31461979;32.20831737;43.34478707;147.0226453;35.861186;34.24172441;40.36538371;145.8801505;29.88532627;31.73121608;42.23675891;147.2714224
S24;contrast_right;31.23717564;32.62087763;41.18649525;134.7868551;20.73272892;22.0200385;28.85722537;98.04921676;27.13446101;29.52046673;33.02639076;110.9188987;28.60555071;27.19631423;36.74131447;115.0509372;32.06968808;33.59912102;40.69150471;142.9909773;37.10991454;36.32868235;41.6343014;139.9483833;35.89574301;35.6392465;42.04758418;137.4756249;34.98171983;35.10796423;42.20756455;141.4984398;32.81894131;34.94632124;41.58179006;137.3164885;34.30753142;32.33511726;33.90709811;108.7778204;31.48934545;31.93141497;38.18812689;126.6813642
S25;contrast_right;23.98131519;25.30480507;36.23645015;135.4356955;16.71048829;20.5742528;27.86991215;108.8569791;26.15390102;23.73365516;37.70713457;121.1633981;26.19538453;26.44716094;27.91178512;102.7685411;35.79480266;37.1453076;45.85897597;156.1797125;37.25306336;36.55561918;42.25273881;136.7512843;36.83492115;35.40102506;40.79062769;134.6106423;33.19899098;35.19674015;38.45014102;130.6185224;32.75143059;34.30655764;43.56307295;146.3638137;34.5467868;30.62556619;28.8605102;92.51790074;30.34210846;30.52906898;36.95013486;126.526649
S26;contrast_right;22.87207057;29.22735498;41.622034;140.3648441;20.75462574;24.47118765;36.97242642;114.3320184;23.18485718;28.38055836;38.82389867;122.8099397;17.65703044;26.0668411;37.73922733;116.8100234;31.40223605;35.49443862;46.34424525;153.5224405;32.37853126;35.19166141;44.21717272;131.4627776;28.03468116;34.00416917;44.68549508;143.6499667;33.79594722;35.66710859;44.24928029;133.6441812;33.57038301;36.57922774;46.02682327;141.7803576;25.75643067;33.04484046;38.55635861;96.6760396;26.94067933;31.81273881;41.92369616;129.5052589
S27;contrast_right;18.19774719;23.72154514;32.43535909;115.0433532;20.76713738;18.03411214;27.89506764;94.49966807;22.41795905;25.11089771;31.90952406;111.9824738;22.03376532;20.31002654;27.66170277;102.7234826;26.18571736;34.51781361;45.99736597;139.2998744;19.9102186;34.71016322;43.51763891;132.6366447;24.46464959;34.2078532;44.08625871;137.8275712;34.41276956;32.61240119;44.63466302;139.4710041;35.73759426;35.89314336;45.50450724;145.949439;28.71623212;30.50325873;38.34785776;114.5332341;25.28437904;28.96212148;38.19899452;123.3966745
S28;contrast_right;21.33879751;26.82974672;35.56318891;111.0446792;13.16103264;19.68568318;28.63461631;86.91081961;23.63546196;29.21732961;36.07140994;113.0574285;18.28246407;22.21584673;28.28919671;90.32670426;34.94402032;33.80181159;42.31330097;147.0994635;36.50424114;34.50718908;41.4913724;140.5421169;35.96559508;33.36002843;37.99119424;134.9256375;33.08328936;31.96566326;38.10240889;133.1337677;34.58065625;36.80561472;42.94248551;143.1682778;34.51347414;30.86214014;29.95206137;105.5448834;28.60090325;29.92510535;36.13512353;120.5753778
S29;contrast_right;20.50971833;25.27541422;34.12450708;129.1648419;17.74159848;20.34288935;26.66817235;98.20704096;23.0082828;23.59540615;34.88822199;123.9003394;19.59803728;24.97166705;30.02972026;122.8581502;34.50373602;35.18617679;43.71260878;147.8171808;34.44023808;35.37392509;41.97291322;148.4853299;33.81809053;36.08914407;39.61976963;150.9112466;35.71943257;36.01382201;40.36404124;143.8968088;36.74375709;34.97644724;42.09212702;145.5308528;34.57334252;33.01382255;32.99004752;131.5649572;29.06562337;30.48387145;36.64621291;134.2336749
S30;contrast_right;25.80675166;30.63459772;40.61530201;129.4634612;21.14634496;25.7479258;35.89404742;107.8443015;28.58565769;32.32522032;40.26451472;125.8931575;28.60786242;29.30373234;37.9559051;115.4058267;35.89925115;36.51495518;47.0505007;154.151547;33.07748305;35.19640057;44.01090534;142.7068733;34.96743092;35.81280915;44.61595624;144.1164599;33.31847846;34.88672856;44.39561686;145.0550921;35.11463007;36.97774743;45.3780855;152.1105792;33.60432617;33.57025328;39.05635614;121.6951;31.01282166;33.09703704;41.923719;133.8442398
S31;contrast_right;19.07797881;22.2879904;34.05935822;125.988667;18.35685551;19.31342509;25.73254957;93.95769106;21.04880597;24.34601791;35.33276559;126.3806478;27.4998496;21.42198062;28.56581163;106.3058456;30.67249825;34.11026718;43.43117691;148.9175516;29.02741517;34.00410368;46.10563725;154.0454483;28.60590613;32.78203024;40.61194766;143.9625268;35.21590682;36.23600692;43.04346803;143.2868858;33.56262106;36.25785224;45.06001724;150.5515146;29.71793199;34.14911204;39.08167144;129.1793049;27.27857693;29.49087863;38.10244035;132.2576083
S32;contrast_right;24.6632509;27.85875657;39.0464771;132.8081397;19.9115427;20.63782932;32.75900609;104.2289453;26.00442861;28.5359854;39.78648086;128.4829977;21.85940398;25.56271809;37.21843228;117.0007341;35.75574921;35.83866116;46.41326102;152.1782987;37.36641698;37.90514741;46.56518722;154.284133;32.16656545;36.12958459;45.21014047;150.7616757;34.32443734;35.65388526;44.83612026;147.2263357;35.21898353;35.75064741;45.96614182;152.4828398;30.03602773;35.10800885;42.31793304;133.7880524;29.73068064;31.89812241;42.01191802;137.3242152
S33;contrast_right;30.37761687;26.95467318;36.21646058;127.4884076;23.28317254;21.85418929;28.50541806;97.88040161;31.07602252;27.20587191;36.17382815;122.8606021;29.68454172;26.16834648;30.64153023;103.8875983;35.40065023;37.67348999;45.39791948;154.5333518;37.07251653;35.69639004;45.65809453;146.7443423;36.22568591;37.36600172;41.92771853;145.5260173;33.73193337;35.31607392;43.18481039;137.9930151;34.46400015;36.48754303;42.37810994;148.8867785;32.54193144;32.31319864;36.06673486;110.3106899;32.38580713;31.70357782;38.61506248;129.6111205
S34;contrast_right;15.13357884;20.79644189;38.12188078;119.8933741;12.33334225;16.36938835;32.4151351;89.92201648;18.37905072;22.02674366;38.86626769;111.0284441;16.44106309;20.847653;32.83267682;92.48744026;34.91140985;36.64310543;47.61557948;149.928652;34.3414862;36.10503293;44.29541246;142.5695319;33.57838181;32.91974675;40.94977531;124.8805706;30.51896763;33.52572911;42.34457156;134.1704356;28.41371022;32.06562924;42.11119954;132.5719146;27.48515269;28.26020214;32.40582943;94.04825631;25.15361433;27.95596725;39.19583282;119.1500636
