;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;Delta;Theta;Alpha;Beta
S28;color_right;16.67125117;18.81308417;29.61469833;102.1193433;7.201878169;9.961882199;21.47925386;69.93332089;17.62744436;23.33757354;30.9978592;101.7530137;9.178666096;12.33079456;21.79138122;70.54943827;25.26602985;27.91398902;40.71486127;141.8559275;28.07130161;29.54213572;39.11371872;124.7256203;24.29375714;27.91822933;37.82399692;130.3482455;31.12028589;29.21139096;39.31982097;127.792941;33.9614304;35.34395606;43.73274054;139.4602458;26.56256267;25.73860394;28.8270049;80.86188194;21.99546074;24.01116395;33.34153359;108.9399978
S29;color_right;5.004078952;12.32889784;31.54487658;120.406418;3.166736832;5.867456486;21.52502669;71.94888762;5.598507294;13.61406761;30.01888945;113.7614235;5.093211593;10.66273738;24.23129229;95.47011955;35.4598718;34.53980968;44.94819549;138.0757755;35.4111633;35.55579485;41.17647308;139.3379877;35.47738704;34.57871593;41.832543;125.263544;34.85475546;33.17975252;39.82347414;128.6355285;35.86178881;34.65646022;43.47880243;135.4681051;33.61548949;31.79576477;30.32948713;96.90248376;22.95429906;24.67794573;34.89090603;116.5270273
S30;color_right;10.55770687;21.32258257;37.0502189;109.2186686;5.758867355;10.74128812;28.05647709;62.97356945;15.06666509;21.56578854;35.83015829;108.1517173;13.6316226;21.82355569;31.81767244;91.57324371;34.86751578;33.2316306;45.91344879;145.3029904;35.14220577;32.905788;42.51353536;141.4303094;36.28892426;33.88490048;42.70982845;138.1570798;31.6795985;32.07398756;42.24227473;130.2230444;33.43100296;31.40034761;43.31055831;135.0060743;34.65753933;29.1114017;32.9873155;104.1474767;25.10816485;26.80612709;38.24314879;116.6184174
S31;color_right;9.089431052;12.74843633;28.58253639;76.28278488;4.237636872;6.001574753;15.46036778;38.74676884;8.804439604;13.21904245;26.07993451;65.44300311;9.152307849;10.77481666;22.28426492;56.68276119;34.18132953;35.38863849;43.46635776;151.9726701;35.05502172;35.38717795;44.84727519;145.7982159;33.45843583;35.18015723;43.07549123;148.3028314;34.38833788;34.36359928;42.05910616;141.8084368;34.21474931;35.79197361;44.34627001;148.3628075;32.28539948;31.77644605;36.48032128;110.3683554;23.48670891;25.06318628;34.66819252;108.3768635
S32;color_right;13.27153381;22.74094005;38.71802795;132.4231814;5.636116291;14.52683527;28.73210353;93.94909894;16.83266056;24.63661791;36.81832065;115.0354082;14.81555534;22.17658587;33.15446162;111.1598557;35.73065871;36.99829842;46.22701226;155.2299146;37.87022751;37.54818892;44.39411282;145.3155239;36.61549482;36.77057704;44.62662122;143.5443896;33.04435245;35.25377132;42.5800752;141.5304437;34.01565772;36.00640137;44.97680647;140.5911397;35.3984149;34.37213249;35.92020335;99.46116837;26.32306721;30.10303487;39.61477451;127.8240124
S33;color_right;9.756681444;17.84644554;31.93922247;118.202483;2.867139774;9.581733022;20.53843587;72.44764998;12.26406324;19.51640475;31.95131416;107.5716988;8.741255714;15.77162764;24.3047246;77.0795528;34.63605749;36.01626585;45.2742243;150.3544047;38.06730962;35.77530908;41.8794075;138.3427657;37.22169889;35.5662411;42.05259903;132.2380434;32.5173225;33.07195328;39.67704268;130.801593;35.25477361;34.83400503;42.4061712;136.589522;36.01011852;29.99042779;29.31899483;81.00476735;24.73364208;26.79704131;34.93421366;114.4632481
S34;color_right;8.139973425;14.99975057;34.40433961;122.3160717;3.868508765;6.31165394;29.05135459;80.69333127;10.74531685;16.66022935;35.03726299;108.359422;12.67674057;16.33514028;32.50029969;87.73890349;34.89880163;35.37906563;47.70686775;151.2608068;35.81230881;33.95865134;42.7156569;133.2698868;31.69849246;32.22493916;40.82549703;123.2839472;30.34185511;30.47001526;42.13688199;126.0828562;25.38442612;29.02324989;41.3197747;127.1738203;28.4131108;24.2894947;30.4441192;69.71781498;22.19795345;23.96521901;37.61420545;112.9896861
S35;color_right;4.189678157;16.10042149;32.42139775;108.2017184;8.8052627;9.21675764;22.5431378;65.14500203;3.638619567;18.83148578;33.6124552;112.9093201;3.959696532;14.96115504;24.87469689;76.52045073;36.3925038;35.95827083;44.47779173;143.8132496;37.81835717;36.75724724;44.13557861;140.096322;32.58298397;31.21171283;35.70947092;116.3752549;34.00885232;33.34431681;40.89795682;122.7507136;33.23295265;32.67414601;41.13253762;129.9972983;31.24205627;29.06509495;29.39399608;78.89618701;22.58709631;25.81206086;34.91990194;109.4705517
S36;color_right;13.26902057;15.06230356;37.44862558;129.9080444;7.434963526;8.434647003;27.28479476;75.58560913;15.86419709;16.43658735;34.04882504;119.0940598;15.08165218;14.54980789;29.23369657;98.11080335;37.8069814;36.57948509;45.71589144;138.6210321;37.75959041;36.82548972;43.73103309;138.1078878;36.65062649;35.33922015;41.72896147;137.1682651;35.89012252;34.44067302;42.98819335;128.6238179;35.59572294;35.02874144;43.76333017;137.5501635;35.53994428;32.49031517;32.86897792;98.95808526;27.08928214;26.51872704;37.88123294;120.1727768
S37;color_right;24.506423;25.91318487;34.16418448;122.3942118;12.66330889;15.00581085;23.28064727;71.84359287;26.26446275;26.4562748;29.33073191;106.0624458;21.98971454;20.50433114;23.53217443;95.94616395;34.56891206;35.29552286;46.03160751;141.7159633;35.79352028;34.64583708;38.99200953;124.8890777;36.55978036;33.97449297;37.79694918;134.2878197;31.27650307;30.49133864;36.03651466;117.1708875;34.51377214;33.85042593;39.93481243;128.289282;31.57703279;25.1136328;20.11035678;75.77120416;28.97134299;28.12508519;32.92099882;111.8370649
S2;color_left;32.13809464;31.40000864;39.53476803;144.4283285;10.61115324;15.78989172;24.34160258;114.0593091;30.84749838;30.97953317;38.13064197;143.4538137;29.21291528;28.22138765;34.34116079;117.1978206;25.33477471;31.75313116;42.60985109;156.8922667;38.55466045;38.20465989;47.13061294;157.5780115;37.08980758;36.3495928;44.99996611;148.5123276;27.3427645;32.35561591;43.44507153;154.192811;27.73244841;32.30255042;41.95819487;146.057645;36.77846747;34.87816043;41.02564303;124.6028181;29.56425847;31.22345318;39.75175129;140.6975152
S3;color_left;33.83073704;32.1815449;39.76333377;123.74282;9.708293263;14.39267559;24.8655403;70.77211738;31.89219716;28.40238215;33.75742373;101.2378232;31.14257028;30.06847704;35.26240215;106.5030253;22.98050551;29.4669135;43.37772491;143.6002212;38.48801512;37.0357648;44.28783766;147.797637;38.39431588;36.99346603;43.63132275;146.5674665;24.71953182;31.26896726;42.35510298;139.1335819;25.50108594;29.82720135;41.04537594;135.560726;36.81707421;33.39153619;34.19675345;109.3854599;29.34743262;30.30289288;38.25428176;122.4300878
S6;color_left;27.02291684;30.07250766;41.84267032;138.3985719;8.837036116;17.9711417;32.33903888;63.38143409;24.41099775;26.58562865;36.17071657;89.75957906;22.86640602;28.43666827;38.08062079;68.29441105;22.20552726;30.25011704;43.06829975;105.2103345;32.13305479;34.03504622;43.78570737;116.4316171;30.03910008;32.07931776;41.50723966;85.26062037;27.9335524;34.48646011;46.10938077;139.2279079;28.43388014;31.16104362;42.81862302;130.6488604;29.23575225;30.32639395;37.82789379;84.22061674;25.31182236;29.5404325;40.35501909;102.0833953
S7;color_left;33.91710171;31.27504209;40.46259132;134.298945;14.21453744;15.34439449;28.83181631;98.82464274;31.3327049;27.94575554;35.37286145;117.6580418;29.08846544;28.59880742;37.88940117;126.0990103;26.38339682;30.54330953;44.30140819;154.9031849;37.95890906;37.50310525;45.79510107;154.1045344;35.3853593;34.94558074;42.65690387;143.8353468;29.82451446;33.16950071;44.92496946;151.9742466;30.76882228;30.39249019;40.33025187;138.4049197;34.98108732;32.35244128;35.56729322;115.2131968;30.38548987;30.20704272;39.61325979;133.5316069
S10;color_left;27.78130535;29.43603355;39.63234213;118.1357389;9.506309334;11.00678103;27.46326398;76.9399875;17.85603391;23.0168402;34.62433804;99.45129393;26.79964861;27.81840542;35.42500572;106.7179443;25.5577221;28.23406165;44.66174268;153.0605407;27.43980928;33.46666269;44.37360473;149.9642451;37.124735;35.9097878;43.41170184;146.9124572;31.49766937;31.34913195;43.23764594;147.9529421;25.32583581;27.2697826;41.18369828;140.4917242;25.66926201;28.32686087;33.92197591;113.2592429;25.45583308;27.58343478;38.79353193;125.2886117
S11;color_left;29.32686506;30.23907356;37.81780132;125.7975489;10.19213107;14.35379027;24.35883942;87.29863205;22.67800562;25.80254375;32.1173053;108.7556711;27.20723632;28.28963867;35.243277;105.7744856;26.7339222;30.2730778;42.34540096;150.3397391;34.48464129;35.21578284;41.71508138;132.1229503;35.97345155;35.94092862;43.07319836;144.0621328;32.19360285;32.84984929;42.08172206;134.2307361;27.99178613;30.45065828;39.74048048;139.3191378;32.06767482;31.26904576;32.64581614;91.03942321;27.88493169;29.46843888;37.11389224;121.8740457
S13;color_left;30.43832988;30.0447885;42.39722874;136.3582497;15.44763764;14.09684087;28.79915356;79.67491144;27.77712198;24.59338077;32.84739661;108.1298481;27.32731017;26.67214438;37.31989955;120.0428915;31.52723482;30.96068829;43.28716601;141.2586803;36.45631464;34.76654202;41.89753905;141.4209444;35.82779333;34.75598061;43.37292569;145.0885955;32.26236404;32.25247535;42.67565109;133.8031677;32.31688768;30.98479299;41.55778591;132.6644505;32.06160161;29.05513728;32.59471587;103.3345943;30.14425958;28.81827711;38.67494621;124.1776333
S14;color_left;28.51289532;28.66461839;45.61843195;155.395395;14.2018483;18.81179317;42.65760151;142.4607458;25.99467324;26.3387398;43.68067102;132.4427994;26.99439059;27.55220563;44.32951345;133.412795;27.74024706;30.81266937;48.03192444;161.6761698;32.48819924;32.30520855;45.93557278;145.0379891;32.4354839;32.3938839;46.07906653;138.9195894;32.46661873;33.38163188;46.63928411;148.0599646;30.27037319;32.50305427;46.65256186;142.9706737;30.90379326;28.81893819;40.92024195;94.62937887;28.20085228;29.15827432;45.05448696;139.5005501
S15;color_left;29.17591163;29.99962025;41.92007374;135.7730498;7.193102685;6.632061947;24.19115465;77.21880268;24.55975181;25.65198612;37.36864341;107.0973193;19.53315236;21.67269963;29.35628445;103.6636335;6.995052306;20.20062175;40.15743804;141.0994366;37.28164344;36.57906378;45.06622372;142.2848692;32.47767255;33.11874829;40.07576946;135.6581535;8.706788461;22.81037307;39.0678285;136.377095;11.53028345;24.67063141;42.68800987;133.0130647;30.44698303;29.00326835;31.89947994;92.69067816;20.79003417;25.03390746;37.17909058;120.4876102
S16;color_left;25.28022844;26.13930308;34.23848976;112.0248872;4.72102674;8.601476785;15.48810069;57.28253793;20.80116149;21.14832443;27.94404381;93.35487524;26.28987636;25.94040534;29.66085126;83.2275685;22.30454497;26.84755455;37.56162886;143.1586286;36.18829139;34.88264415;42.60511449;147.0257538;35.64587849;34.96686064;40.77820504;132.0616337;27.2948028;31.36252389;40.46103995;139.0435048;21.05733326;25.97951921;37.41308735;130.9672598;33.42177359;30.94373445;33.80901044;96.64953919;25.30049175;26.68123465;33.99595717;113.4796189
S18;color_left;26.59722055;29.61933622;43.52929051;134.2232793;7.593145629;13.88000449;32.05151765;94.51604711;21.81304921;25.85083893;37.13108739;111.8865233;21.61690946;25.82872314;33.88954336;104.4582605;25.29626291;30.69556281;44.00072186;151.9741821;34.7282133;36.4232554;43.64501263;138.2174962;33.49970939;34.00578925;38.97810497;132.9805966;28.68957985;32.32553022;42.97600551;138.1000412;27.79313083;30.32145756;39.61899826;129.3680496;28.599622;29.44023575;28.23944778;79.86279044;25.62268431;28.83907338;38.40597299;121.5587266
S22;color_left;31.09106476;33.28134359;43.71105305;146.0846536;6.086610912;13.18562647;33.0816253;101.5944999;26.68422372;29.28140202;38.90306382;129.1473196;26.22776696;30.24677006;40.47389848;139.6772574;19.89134291;26.6845198;44.38983872;147.8522311;36.76048732;36.70367143;45.08229471;154.5760098;37.03747244;36.90359587;44.94996454;152.6947068;24.28258509;30.18691329;44.85411527;148.5869466;24.36361612;28.83304714;43.54630502;137.8623063;35.13586734;34.31932096;39.16846577;128.4146427;26.75610376;29.96262106;41.81606247;138.6490574
S23;color_left;30.5452553;32.4882513;41.81024789;139.2048886;12.33706474;17.61589074;29.94067256;100.5608382;28.02954364;29.57698814;36.37095945;115.7062364;29.50720775;29.8174843;39.54522666;123.6112758;28.44722052;31.81898903;44.7301992;153.1207718;38.01737956;37.55162257;45.25313787;147.3565551;37.4036241;35.96479192;44.24390791;147.5848473;31.07660061;33.51887086;44.24751952;147.5900535;29.13528417;31.91530755;41.75916814;144.7144724;36.13324525;33.22927931;36.54028601;113.246893;30.06324256;31.34974757;40.44413252;133.2696832
S24;color_left;27.69808014;30.22408893;45.67324954;148.1017709;10.65408721;17.5678406;39.92118598;121.7329048;23.70192981;25.83201552;38.46793752;108.4339819;22.84891854;26.73839843;41.27962215;124.7669184;29.59431903;32.87974316;46.00660888;154.8987005;36.30200406;34.97957051;43.82497008;133.6537584;35.61294194;34.25546473;41.26154405;127.7382333;32.76087572;34.01412185;44.1869008;138.309359;33.12245562;33.52908577;43.30889037;130.8372011;33.68882269;29.34666226;31.87422087;72.23073486;28.59844348;29.93669918;41.58051302;126.0703563
S25;color_left;9.698223974;17.75273343;36.14691228;123.7765246;2.505001624;10.42265901;25.57303266;77.60184792;11.67305034;18.76433205;30.66323487;97.77957373;11.78822208;16.55089676;26.24047231;91.24568025;33.48638339;35.95982763;44.58438226;144.9613699;34.5496435;35.3163502;37.84451964;121.916744;34.88126586;34.26903037;38.40844647;133.0746265;30.31590696;33.01697195;37.11894587;122.7053423;29.02882408;33.92476213;40.14269739;134.9161624;29.18464552;27.8121152;21.21668514;69.80025251;22.71111673;26.37896787;33.79393289;111.7778124
S26;color_left;11.27235079;24.10460422;40.10802593;138.8978875;4.64338936;15.12937815;31.88398393;112.7687095;13.715618;24.73632482;37.29306229;118.6145844;8.659358617;20.52004414;32.11357681;102.4845529;33.27659977;35.7617882;46.0173788;156.8488451;34.99247814;36.15145047;43.1833782;121.9178333;32.90976448;35.72107767;42.32811454;137.3185096;29.63623552;33.99229228;42.78754751;124.3334365;33.9387955;35.8673299;43.24969749;135.433095;27.89911618;31.24141738;31.39808494;63.93807595;23.09437064;29.32257072;39.03628504;121.255553
S27;color_left;15.68660631;17.14580319;28.33719706;115.3301696;9.973418373;11.04653218;22.6038755;77.55882702;14.62366735;18.22509558;27.83993955;107.475045;12.17288769;14.86629325;23.24925391;85.03630238;30.18480537;33.31773475;44.43184131;136.3027345;27.06703206;29.7129589;39.64262847;130.7804876;28.78602763;31.49201051;38.34297807;121.6035744;31.53372151;32.08205768;41.45975371;133.1969041;34.80299018;34.38639588;41.92804067;133.531684;25.83397759;26.00121629;28.24890333;85.25207601;23.06651341;24.82760982;33.60844116;112.6067805
S28;color_left;14.08208338;18.86215083;31.36634379;106.9377215;5.644552881;9.588583779;22.47942675;74.59729436;19.42145734;23.53867739;34.58587006;103.6076557;9.717732345;12.39404689;20.71378144;77.98137617;32.66158493;32.56529462;42.56523841;146.1722946;34.64632754;34.27856531;40.08978146;129.4417657;32.92968657;32.59668115;38.50416112;134.8555139;29.21402197;28.664412;37.76490357;130.3761364;35.12458384;36.24692797;43.47166892;140.521173;28.51908336;27.70322326;27.02094044;86.06374315;24.19611142;25.64385632;33.8562116;113.0554674
S29;color_left;5.149373685;12.64732335;30.7289079;120.9580116;3.142588283;5.237651972;18.07930188;73.57375099;6.282386216;14.10396755;27.92766455;114.7993076;5.252961888;10.80206239;22.01193762;103.2833911;34.78947533;33.43304626;43.70339242;144.2912068;35.78167866;34.81469397;38.7215135;142.0439952;33.44199195;35.02125687;40.53403627;139.8580138;35.38026732;31.61010264;37.3102277;131.8213919;35.45763636;33.84468312;42.01589613;138.9250376;34.31625814;31.04025524;26.35447529;106.2165503;22.89946178;24.25550434;32.73873533;121.5770657
S30;color_left;14.64246675;20.07354949;36.14785546;114.8837018;10.02204129;9.847571789;27.70376106;74.09012782;18.05999083;19.86236863;35.30582919;111.0809635;18.06483683;19.49593426;31.14707073;93.57267364;35.93284423;32.86907051;45.80179024;147.9779776;35.28992016;32.86315906;41.91124032;140.7533494;35.70687621;33.1655333;41.60436622;136.4503413;34.78475539;31.75293937;41.65814486;134.7115831;35.16247941;32.1891212;43.05847578;140.3463603;34.71652084;28.38559499;31.55707744;103.1623117;27.23827319;26.05048426;37.58956113;119.702939
S31;color_left;12.81049724;12.22517193;31.75319976;97.8916124;5.326683762;4.978696305;16.89973139;48.69409257;13.64815015;12.62539711;27.94346233;74.0463003;10.6474894;9.09799449;24.53850886;74.70924304;35.51806104;35.1610877;42.95956321;147.1288841;36.39400624;36.42038582;44.65130639;142.6612613;36.23342327;35.77997005;44.54381969;148.9557749;34.14072191;34.30421717;42.24915951;141.297714;35.52873688;36.20664326;44.53839642;146.2618098;32.4539389;32.69851043;37.84990437;110.5686252;25.27017088;24.94980743;35.79270519;113.2215318
S32;color_left;19.8938342;22.38428394;40.40596239;135.4534905;11.17717332;14.28708715;32.0096825;96.54572314;22.39162768;24.31131441;37.49354001;116.5510362;20.00121683;21.228209;35.16662029;114.3689879;35.99849798;37.02748047;47.04407452;154.7101668;37.56514246;37.32811459;44.76456651;144.0274689;36.08322677;36.62109443;44.50294755;144.8615111;34.15330049;34.60895162;43.66619523;140.2959036;34.8966731;36.00801311;44.89104192;141.0273967;34.42497577;33.14308154;35.45442232;98.96133192;28.65856686;29.69476303;40.53990532;128.6803017
S33;color_left;12.37659329;11.76731011;25.95989946;109.8078162;5.221140166;10.47780654;21.21033562;73.6578031;14.92143089;15.81609078;27.61238972;104.1630632;12.63871985;13.89722315;22.27445762;80.23566306;33.79583513;29.12511259;38.49209732;142.2401226;37.49006333;30.99950565;39.18533701;133.337548;34.24272847;24.51920695;33.40782633;126.6523081;32.81347549;33.0541344;39.96776703;132.7006433;34.15600651;34.1293231;41.94776772;141.252018;34.79180871;28.70644477;27.85266231;89.64596839;25.24478018;23.2492158;31.79105401;113.3692954
S34;color_left;9.807334398;15.38048054;36.41873559;121.411574;5.761012513;6.622756668;28.97080705;81.23657523;11.79933995;17.59451959;36.506368;108.3980461;13.37302221;14.88532457;30.30798982;87.27225522;35.4891546;35.41730091;46.80824351;152.1025645;35.34534298;34.09425696;42.52507869;137.0761518;33.91327818;32.86773479;40.72563857;120.2239785;31.57160472;30.30035664;41.49612685;129.3586395;28.16326932;30.35885139;42.00182711;124.4360452;29.18925279;24.85801892;29.79610199;70.92946666;23.44126117;24.2379601;37.55569172;113.2445297
S36;color_left;13.40504702;17.63445658;38.52901457;135.2527546;8.753295885;10.30575471;29.32974504;83.84242869;15.03250587;18.772367;34.68972736;126.2584454;16.27398053;15.2219005;31.8158853;101.2790297;37.91785971;36.87946158;46.36749777;142.0803991;37.70876096;36.5726846;43.85867455;135.6830144;36.46359699;35.69366028;42.71952585;140.8657576;36.36608515;34.72627645;42.99652258;124.5280365;35.25059445;35.96789191;43.61922669;141.8380855;35.32592536;31.69186404;32.53494701;97.19149156;27.24976519;27.34663177;38.64607667;122.8819443
S37;color_left;24.15206114;24.95692385;35.07943901;122.9313993;12.68436688;13.49360836;24.61033583;79.80383202;25.13411355;24.73446362;31.44756216;108.5981066;22.48896665;18.79604323;24.8604264;87.7820653;34.44563811;34.99037287;46.46790383;148.4187831;36.45206474;33.93489724;38.55314745;132.0916281;36.48112106;33.12853321;39.784276;127.2256436;30.802562;29.26158643;34.51088965;120.1508024;34.04646153;33.35724123;41.81321701;133.1293785;30.77352401;22.68723527;20.4504652;71.06437922;28.74608797;26.93409053;33.75776625;113.1196018
