;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S18;Reposo_EEG _AO;0.212635174326818;0.30269284775457417;0.2458059871327784;0.23654139907803112;0.13315895531790037;0.2573999633530949;0.2879883553284337;0.317971354277554;0.14124717246626214;0.23261005892539527;0.2832084899257987;0.3385497230968505;0.1267032889775991;0.24298755812862563;0.3288807655094758;0.29850276702667927;0.14890719535035005;0.22903451989242632;0.2925047578452746;0.3261718056495968
S20;Reposo_EEG _AO;0.42422799788299026;0.2682838307136335;0.16222858248144265;0.14437823062910382;0.19084923079934776;0.21074914671850437;0.2860362392816086;0.3108737165450888;0.1621584890409845;0.1649692549508225;0.3063194576724422;0.3638627987002417;0.19321833649050316;0.1961987314015761;0.31254176773348363;0.29632180672668385;0.2000291684382164;0.19698228521503608;0.2812893810637971;0.31935444635872207
S21;Reposo_EEG _AO;0.30802181515859256;0.3167086028518547;0.1833218840488236;0.18771067205163752;0.17801356898903542;0.23658121608809796;0.2459521478442836;0.332943564131421;0.15194757737401476;0.20710123130320554;0.22232838055467985;0.40961528358718774;0.15884713286303492;0.2508740689580015;0.26505263305221216;0.3197972160506426;0.18112416644830923;0.2431287316617475;0.2453140498927406;0.3224213147470068
S22;Reposo_EEG _AO;0.22033672022914674;0.20152542745697313;0.12901634687837132;0.4297474189028457;0.1723550027812979;0.1971817599679984;0.21331401781210263;0.40448976325853564;0.18714538368132458;0.20947977826978695;0.26073948621573456;0.33692106826493945;0.15883216198301134;0.20867479412261092;0.2136018745580681;0.40618186080225177;0.18766831990767674;0.18805713893777717;0.22180316514781093;0.39034395088423174
S23;Reposo_EEG _AO;0.1993111204981563;0.2518304764487666;0.3478337312619058;0.19500399920559874;0.08217111423446223;0.21020064359116605;0.3844417756140329;0.3114373557829733;0.07337676392692141;0.20976595508666893;0.4040058218944327;0.3031129455598412;0.0865861987432284;0.2175196920806158;0.44522715543773617;0.2437717666143552;0.08802845868930989;0.2000628834690319;0.421050584334932;0.2811118439956382
S24;Reposo_EEG _AO;0.2394113846915084;0.32890491297914404;0.24129646289904558;0.18863771032372947;0.22293353490535853;0.32171930758918454;0.2341090271353875;0.21946863405278003;0.26065210263069943;0.3170738152155064;0.21558564756093881;0.2045909260576198;0.20135664197724829;0.3179129789080844;0.2550320421345676;0.2233490406118629;0.24464674152535065;0.3052019006424399;0.2466834025116826;0.20130225054254636
S26;Reposo_EEG _AO;0.14481156860162508;0.30847119681815816;0.2904052139171222;0.25210018452366845;0.07211629770104357;0.2973204500743844;0.39636979033728326;0.23058308346469372;0.10082328059701205;0.3035878404050627;0.3938408286079843;0.19855866267538477;0.0741671237371722;0.2715834460584226;0.3998069739361264;0.24960586319920886;0.10953030712805525;0.2745489031440996;0.41583852051858733;0.1975490063498251
S27;Reposo_EEG _AO;0.1555254330590608;0.37950778838572474;0.24317962147384642;0.21925124651117542;0.09490005755737571;0.4924438801587156;0.26789191233599824;0.14359141811848058;0.07288257365858947;0.5657644398899282;0.2546919708027767;0.10582831451536959;0.0940863591592337;0.4552561543264236;0.30598399751500965;0.1435138224788179;0.07437836090519193;0.4746087181802669;0.30171205351776054;0.14797583103520057
S28;Reposo_EEG _AO;0.35790705835917824;0.31073603664731697;0.17287582004808225;0.15586607579703354;0.25315988801020456;0.19501485486902725;0.3181601568488376;0.23025845089150995;0.2547945008839077;0.1785643489387847;0.32635707105910616;0.23785318587209991;0.259583003235964;0.21220273708069465;0.2987435282552641;0.2271903177938073;0.18009432042849893;0.14244367562275498;0.39693145733908297;0.27797288958716226
S29;Reposo_EEG _AO;0.16271470148271427;0.19392257871104152;0.3675223530844854;0.26615754709510564;0.1133980616850344;0.13280504051062045;0.5657085229497768;0.18374734312182642;0.18866626536925402;0.14396106629816535;0.5264938735443019;0.13787754996776846;0.11666499455571323;0.15128762004500543;0.5347786674106632;0.1914219286075537;0.08612949158802016;0.1072524725526915;0.632310931967826;0.1709776058887683
S30;Reposo_EEG _AO;0.09957471666493765;0.21903878035627528;0.30496988970829875;0.37305744274691566;0.09188354576534657;0.1889521981362009;0.31709951133337466;0.39834504442862056;0.09659837674154798;0.1595098891133364;0.3770499151257952;0.36309344872758315;0.08155254970755184;0.16871080022193038;0.37091297207893315;0.3763047608283055;0.07477717731988005;0.14441364598453468;0.41337003754761437;0.3643182291396114
S31;Reposo_EEG _AO;0.332572975201806;0.22179375405215002;0.1785248813964963;0.26341660109235165;0.3341349249331946;0.2534526880633364;0.17967273052947608;0.22926568932560748;0.31257494729148877;0.3313308381619645;0.1683650135590823;0.1846508394995706;0.30594199781235215;0.2746553160331188;0.16949813588513765;0.24663919129103218;0.2937048807143814;0.29243227927590354;0.19075697621898982;0.21916060713166835
S32;Reposo_EEG _AO;0.1350922030665778;0.26456694648069556;0.30030717309664606;0.29752590279416957;0.16436860812928478;0.20226971559676832;0.3406220255198281;0.2906980437173247;0.20180373935077967;0.2165869289970788;0.322852748964363;0.2566944750357771;0.16449992940927452;0.18958308153369716;0.35943914960392825;0.28408179531699435;0.1512183292957213;0.21585780399200308;0.3416699799278238;0.2888986506989094
S33;Reposo_EEG _AO;0.12730833525805615;0.1488790390159862;0.2933990010662491;0.42548137835364463;0.09799388071647355;0.12418780619583106;0.34488880894685636;0.42703772164429826;0.13963132023376537;0.15269454827757137;0.2943318408742995;0.406395372498771;0.0958670178569771;0.13726082561092579;0.29289431528296156;0.46840087480973175;0.08279055852724196;0.1256197129817194;0.39557407259159916;0.3889197518429377
S34;Reposo_EEG _AO;0.04539943683461338;0.07690508209874321;0.7812785268638088;0.09530792062128013;0.02932533079602691;0.06053865493440148;0.825452488872253;0.0841625423139112;0.04226225004998135;0.08244450403321886;0.7921173759869612;0.0827149765259489;0.03152801502521541;0.07284087036638592;0.8042535358010567;0.09073998600729972;0.029296438765130526;0.06718916311686741;0.815374906698818;0.08746054426259009
S35;Reposo_EEG _AO;0.3563015295302331;0.2521319094288472;0.11462817970235342;0.2696996434871984;0.33944050317848845;0.2983134368669453;0.11563406736920039;0.24241712488619332;0.40541563798684466;0.3030934062489775;0.09771131197732587;0.1915576521575411;0.31122346535121426;0.2863605855742167;0.13003941017119316;0.26701061274141075;0.3294371734964602;0.26578654779660665;0.1395457539395426;0.26187784094031324
S36;Reposo_EEG _AO;0.17804675506302184;0.2002754208661518;0.2847375598758713;0.3288090566338333;0.25103579964983375;0.21163240764529498;0.36342343206808536;0.16948736303860035;0.3103884537568114;0.23820297584243522;0.3334188613578096;0.11449449976754245;0.20819997488555467;0.20369565296029463;0.41016827546945683;0.1740419381484665;0.20858303963432417;0.18297265156421935;0.36631962684664543;0.23305739734922803
S37;Reposo_EEG _AO;0.24709311580002102;0.22839780596721623;0.2463167146196489;0.27659501744625764;0.18972566523132153;0.18534389041690255;0.3167649818924223;0.30674402273702256;0.17136893876658246;0.18615084204024185;0.34589494689739214;0.29503848789948584;0.1846192493356546;0.18923671380068338;0.3180469174321068;0.30669560835356285;0.15616779052720045;0.1641276326123747;0.34313527029628593;0.33508328806758125
S2;Reposo_EEG;0.08427401381992135;0.20148706808690983;0.5379969719445098;0.169335417604593;0.06903026417774762;0.13121045107868845;0.5909729329789414;0.20020476605964663;0.07214797096629429;0.1097682175281546;0.5948857974535334;0.21455550920514727;0.06218738937656025;0.12099704571056223;0.5730407566149648;0.23226615129316971;0.06856723361920927;0.11196302405759462;0.6703009462959758;0.1452184535373062
S3;Reposo_EEG;0.12975283601620405;0.14181808239534738;0.29409825630098596;0.43259302457042154;0.10532606725547448;0.13240389275496273;0.2783784036988869;0.4815213480449102;0.11503831125648172;0.12231491134147175;0.2869780310447102;0.47294092626890544;0.11009447938464167;0.11678394748878362;0.29893130061744966;0.47198900032992847;0.08070062379070524;0.11856586847238297;0.3224779221925017;0.47589261795235716
S5;Reposo_EEG;0.05822296897745896;0.08027647419264695;0.5090300688736991;0.3506916991044628;0.06963332516712338;0.08147904345701354;0.49220639687144574;0.35488723562022945;0.10153029741935345;0.10511281346944587;0.4637021072104938;0.32786402005736454;0.06752067718624562;0.07590818787080691;0.4891657595217221;0.36494724133443823;0.07278408444056902;0.08395059754337972;0.5198465354225431;0.32224265846369005
S7;Reposo_EEG;0.19553923733422127;0.2532675077953951;0.34726242235710403;0.20027581225313462;0.09114165717411511;0.2207150768162019;0.36895201593108534;0.3144294538790721;0.12107186613251035;0.1820300774422063;0.3003201247771449;0.38722195004867693;0.1875847516586857;0.22410564577421088;0.3087487881296972;0.27588741014370255;0.15036833019418902;0.18274300492332327;0.35619994294927176;0.3045598254988001
S10;Reposo_EEG;0.046024186323555455;0.1054955393502446;0.7403275784463239;0.10582581219421937;0.04980887193976195;0.07725221149337287;0.7297884693251605;0.13959745059113748;0.06537583808178533;0.08052623098213063;0.6996972539803856;0.15033471380600108;0.04602618697560355;0.07199355557767824;0.7542447629503689;0.12462115032656733;0.04889887525925115;0.07452851693872632;0.7426975841802153;0.13052474505640754
S11;Reposo_EEG;0.05679092040236542;0.06874477812140034;0.7783422228026218;0.09490579344396902;0.03164203118132868;0.040658811463748126;0.846635203243751;0.07994743462687143;0.023027635051847357;0.033809733096756035;0.8743455301140933;0.0678067799020592;0.02215213874198862;0.03532024730922102;0.8753249744047769;0.06644526372153083;0.02320098090789681;0.03131221053653341;0.8710808417992637;0.0731905217176013
S13;Reposo_EEG;0.2051981933749852;0.22224761234265875;0.18573487915066192;0.3828432689070658;0.17514907424487136;0.17662406595463395;0.20795341062018163;0.43653498988255224;0.18460765434087437;0.20405849482765112;0.20174110900762504;0.40583096006352437;0.19585763398789213;0.1726617585341339;0.1992172963990524;0.4283441721884606;0.18522959116224458;0.1798031926336029;0.18859064473485462;0.44279451401476283
S14;Reposo_EEG;0.12300208181358095;0.1424567228243682;0.5878615401505866;0.14501389824994396;0.11123514952766601;0.11279480763626913;0.5936877307514551;0.17963278255268322;0.09944308411590479;0.09908335422450223;0.5831716264763341;0.2147795676453114;0.088403753702513;0.09666876547667111;0.6017252993185132;0.210329224231021;0.09204895704010843;0.11234411041429081;0.6263541413294963;0.16692251936623614
S15;Reposo_EEG;0.0354995926418657;0.08075987939355078;0.7563274800550622;0.1255345938335425;0.02514471518225367;0.06433802031947161;0.7687309599378087;0.13940625507711812;0.031239328546727604;0.06739859131324441;0.7686061152125878;0.13096066630681755;0.027090603231435043;0.0665115406097371;0.7783040977844148;0.12594449874276573;0.024321784792735984;0.0708459539165214;0.7694850622801717;0.13375741259171395
S16;Reposo_EEG;0.1344611450698246;0.16357654332936059;0.5294957195871763;0.17041613697131447;0.07017453407744326;0.1260916342528818;0.5745022792002819;0.22442773141029265;0.057810872169055554;0.11694586786505674;0.5960250577085743;0.22347081607987795;0.07448564014733414;0.12709600226523798;0.582062342822964;0.21115180346325269;0.04566760600975705;0.0953397746726399;0.6616397664477622;0.1936355387108101
S18;Reposo_EEG;0.15561223623300957;0.27621738539845375;0.2964128152948787;0.26898836104253054;0.12180338524525076;0.22134455729512104;0.31656331859093373;0.33584451463640935;0.12843633934543283;0.21077916105591366;0.32407975994342314;0.33211700273680705;0.1001136732691711;0.2204237363374455;0.3631456057787851;0.31253172767430987;0.12165420127037474;0.1852677837812589;0.3538344485761671;0.33622608260828574
S20;Reposo_EEG;0.09750591186998753;0.10320450446715387;0.6705005558241327;0.12814174935385542;0.0769034659923428;0.06194810969609682;0.719899833214781;0.14069541475409922;0.05134018321010682;0.05154535102376676;0.7567233062598063;0.13975450263715544;0.046130786876097306;0.051075233939521236;0.7608197954193141;0.14136592946537088;0.031232099220205565;0.03758174152375073;0.7995919465020501;0.13116624233675803
S21;Reposo_EEG;0.18550793254836354;0.3168017753716158;0.2428981221710475;0.251049895454744;0.13691052486264188;0.21510078864865634;0.29196466416361266;0.35013973437623613;0.1665791857916767;0.18150307323873185;0.2571935773732344;0.3853862802921201;0.1444085692519803;0.21786494242549279;0.2997736032608599;0.3319296538496184;0.14717350316884764;0.2060539343688514;0.29850372219645493;0.34152002602096954
S22;Reposo_EEG;0.11307796476928464;0.12964032609442433;0.30964761088303366;0.4240377465991317;0.0821990130387985;0.10193396022305523;0.463773836939617;0.33745801423806376;0.11294035976060841;0.0968278047569186;0.5171256295973944;0.2656875906844923;0.09908517607584667;0.09885790064469556;0.44496890534677247;0.3415076348455684;0.08146500366044644;0.10583793243305077;0.47551030819151585;0.3244916621359763
S23;Reposo_EEG;0.0873010087212876;0.08246955947354691;0.7168697834657672;0.1104297618686123;0.06038994597273217;0.07445850821693936;0.6992440964780616;0.16037528743639637;0.047636047174220694;0.08048729024621915;0.7212322879953207;0.1452054732997895;0.05925118219645662;0.08268589503174562;0.7206883973718694;0.13288050332676693;0.050158076183415376;0.06344481131330099;0.7656342458164584;0.11711015327878209
S24;Reposo_EEG;0.07834667635621312;0.06947414054976188;0.7920519185842437;0.059393912733552774;0.03689622626222535;0.03205637249587992;0.8723616851027598;0.0579073849054207;0.03363291296092975;0.03400997346568454;0.8711267724497729;0.06040068233220474;0.04505274119659585;0.04296459361295097;0.8394488614384975;0.07176279869903987;0.018393615953566273;0.0222228651541963;0.9132435227828881;0.04561190622097003
S26;Reposo_EEG;0.10032397790332868;0.240852872887819;0.4002590253020827;0.25534822378264865;0.04550264961875185;0.2000269277367231;0.5491631354750947;0.2036623000647815;0.04100565300437263;0.18118412520116545;0.6073144769831651;0.16934386652782674;0.03956012415622281;0.15725383081371921;0.6286037972223203;0.17293961015488424;0.04580708086050302;0.15155556401240314;0.6296740913106562;0.17141833251421218
S27;Reposo_EEG;0.07518588062180513;0.12120539159059524;0.6048188359253954;0.19615982397570045;0.03006936885626783;0.08457578509893683;0.8063302775286317;0.07821561215492971;0.025388796167543807;0.08129523473926277;0.8325708640804009;0.060090342995212306;0.02610176941737021;0.07048091320500037;0.8243431653193954;0.0781472737407565;0.03622772447171405;0.08237167440354011;0.787439507862651;0.09282123813577871
S28;Reposo_EEG;0.22151310137991637;0.1910189961644627;0.4374180453978137;0.14827507568497986;0.07447572943458791;0.10327690403643398;0.6876519437292359;0.13360248383584356;0.05175551634286676;0.08024841929196114;0.7436121950844684;0.12357451885685204;0.08309148964165344;0.09245498282108663;0.6810018201797036;0.14275753819870998;0.046312426923905844;0.061802089674528264;0.766446298413374;0.12437565634515371
S29;Reposo_EEG;0.05364804834056392;0.07112743661317979;0.7061067954480086;0.1642528177660631;0.027265527143876145;0.04974233628988296;0.8260312484047595;0.09593440814736189;0.022035281950738804;0.05057383528258891;0.8509285755203675;0.07593264608201215;0.023105273594363776;0.05006675590877438;0.8444248337171116;0.08124362363844446;0.02169352917708057;0.04733929579867041;0.834807230293342;0.09530574207045017
S30;Reposo_EEG;0.10902095357181696;0.16714882364484474;0.3891207032756253;0.333325483627019;0.12206591071327952;0.17986973160387448;0.3633801551041195;0.33269956486442803;0.08788819275354572;0.1989678266550545;0.3958756745436417;0.3149567224185248;0.08616878052906769;0.16662722349931022;0.4099861333300187;0.33560192773737896;0.10506629580801888;0.18022255319400726;0.41447148486398844;0.2981218222394017
S31;Reposo_EEG;0.09378604794360557;0.16126349138560284;0.32543486320169196;0.40992963237106916;0.10061366072916364;0.1260220522547925;0.41538345177206926;0.34748610346198366;0.2125117421775336;0.17703849039966615;0.3675118546380644;0.2365280303510064;0.1390235351855172;0.15407883693011457;0.3116938386942679;0.38242780255263614;0.21585291123332218;0.13126649895333126;0.4098458766316908;0.23591055397617097
S32;Reposo_EEG;0.0647212613728389;0.1507525903762313;0.6096520035378722;0.171638706740433;0.04746156943577701;0.11134107778918868;0.7101689367734586;0.12892726050305847;0.0462946505785849;0.12049067806808066;0.722176216757784;0.10953170643751367;0.04321714722317218;0.10456321477558907;0.7367254726101743;0.11361067420303471;0.045751036549656;0.12105108308054283;0.7170105328684202;0.11461169270791018
S33;Reposo_EEG;0.06741593576067986;0.12233817997898237;0.5035296036500412;0.3043295851816895;0.03996143845389395;0.09693762725799321;0.5711558688358946;0.28825612519415383;0.03562577128251335;0.08630753685688207;0.5957976368905438;0.2778571738761065;0.04050010848434983;0.08873770660988849;0.5904899750309655;0.27711326571790146;0.030831170224556087;0.07199682665087737;0.6020136329912444;0.29202750395546767
S34;Reposo_EEG;0.04777722118163308;0.07715966994213294;0.7800996389992668;0.09370884419587547;0.025077249080415715;0.0504401806518531;0.8480936680177252;0.07554894864940277;0.027576683899311023;0.05647946138381733;0.8482348225322346;0.06699236270593768;0.027818745870611245;0.05445486289935198;0.8436912675299654;0.07315216600387739;0.024085721440475813;0.05126139537721539;0.840018326327381;0.08378499624206155
S35;Reposo_EEG;0.2836796131312238;0.2423065952580518;0.18564407216399972;0.2768347680469253;0.24075987697920367;0.32270199141738315;0.16118163909144;0.26984426293785796;0.3019980692402758;0.30909415712084;0.15396885547582267;0.23086971375126814;0.2638850666505353;0.30267679590755203;0.17988337937827903;0.24967626981218283;0.2333957231092395;0.25977200579727666;0.1888934200190669;0.31224525431453953
S36;Reposo_EEG;0.05077844285671563;0.17092004180729561;0.6930388355525526;0.08468091855655245;0.030957525001395356;0.13253059676300685;0.7837393049140091;0.05246297460910056;0.03003227787568886;0.136101304588144;0.7938750307730428;0.03977134432707347;0.028817045838455558;0.1217228828311969;0.8079061828838567;0.04127209803890692;0.030039433206525527;0.1437958780443664;0.7813342872167882;0.044608158906621696
S37;Reposo_EEG;0.049722265853198944;0.15846423927640033;0.6507774951261573;0.14018557992369785;0.03806516837412717;0.11872889057366698;0.728197254841465;0.11443643356643338;0.03656302492720383;0.09523389829603707;0.765610582221789;0.10205615121477032;0.03669617955231899;0.11127761452535001;0.7359808020136998;0.11559718506791182;0.03988244430490512;0.09860693195154752;0.741687823742504;0.11912282444677744
S2;square_motion_both;0.2471674106418593;0.3576967815393583;0.21350944846271042;0.17887457863110348;0.21475352130862527;0.303828950323359;0.2537814581244306;0.22514952731491436;0.1848523165731558;0.27886221443312004;0.28579003491251115;0.24742573663961553;0.18301105087470973;0.30859400476933413;0.2710166281825265;0.23441783149009993;0.19417870475733487;0.30525153296944546;0.27457891364574916;0.22314051637906496
S3;square_motion_both;0.35462888841862067;0.2840957323001831;0.14015002873040985;0.21925358825427269;0.26769089299918736;0.23719734917818663;0.17677256512077508;0.31538029843244625;0.26160363201523296;0.21851408877184028;0.18500095823275328;0.3313580222128348;0.24393332650320879;0.24739526519715313;0.18493107285002183;0.3205317587447338;0.2618886401599703;0.2402174764278839;0.18280282803333045;0.3118399966335458
S5;square_motion_both;0.11207004303978232;0.19542606199423937;0.41634572541953774;0.27335301631466846;0.11583878237283574;0.1758465895759381;0.40003332321904816;0.303931205027389;0.1277483124442536;0.16664439359076166;0.4137842920879939;0.2860978612575356;0.09277758549449018;0.13384267663285618;0.49237206326049826;0.27664132433334565;0.11576004750063762;0.2094153997942207;0.3611345262272579;0.3093950042250919
S7;square_motion_both;0.25970507937436943;0.42076974208559426;0.17794857982626588;0.13857153019711152;0.18181339485024708;0.34635314686254826;0.2194559077847517;0.24934811679323762;0.19127219813089472;0.3256982273257003;0.20247901963241113;0.27839698370623855;0.18070445685592146;0.35115352753443246;0.21020794803195142;0.2553147045973142;0.17743956154832324;0.3808303470571207;0.22319950555627488;0.2151375222989194
S10;square_motion_both;0.30704457986927153;0.3084170579486877;0.20242646858336574;0.17930435223620658;0.1649634234291549;0.2681945566356089;0.2500215742065654;0.31038975565747917;0.2014934861721469;0.22618435664288458;0.2441363872231556;0.319751800089334;0.17648563044514315;0.2745185811957924;0.24723754421677333;0.2948696488065236;0.20249467175019678;0.2533046273110326;0.2543342831005037;0.28430519364996354
S11;square_motion_both;0.23906588508421428;0.2807966692707712;0.2504437491753364;0.22438071870827658;0.18683675974431113;0.2664873882762743;0.22026599226282564;0.31688832748470297;0.23416525056988113;0.27447403645516105;0.2223349161214836;0.2625926012052528;0.20580033379615387;0.3075370088316882;0.21991564439064581;0.2615639127385105;0.1741795803134309;0.2445853609920484;0.2774388392445587;0.2958394442678996
S13;square_motion_both;0.21472898128519344;0.27649204297856866;0.18415675589228025;0.3174219426254254;0.15038220410624564;0.20664959901410296;0.25026743784630606;0.3839544697114649;0.13093666626432993;0.23066167780207722;0.24307368627329445;0.3850028991468265;0.1516286901856167;0.2337272149339236;0.20873161154652137;0.39546987877423107;0.15304494043775874;0.22383032543293627;0.23806757563223413;0.37714080211550116
S14;square_motion_both;0.22187178303867977;0.30691190111820915;0.25369176366168383;0.2122080940990509;0.15612938975910648;0.19554469862404564;0.27193568936792745;0.3642231415863585;0.13566524412846;0.16122811456176375;0.25646348573430144;0.43106345332058077;0.15158315344418352;0.22455764377177628;0.27482202321088994;0.3388344279798677;0.13975969827491871;0.19433016204486625;0.29315186711274127;0.36195351737783793
S15;square_motion_both;0.14743679889428485;0.26370321929005863;0.366001553071239;0.22085298735382425;0.1445913314273812;0.20129158156348062;0.4072039815662469;0.24403149121895912;0.15845747698728607;0.19080277800041046;0.4180398556901007;0.22964420445556377;0.13750945807330445;0.2019894071842379;0.4163732840996483;0.24118079615105972;0.11745210595393912;0.19854428290435247;0.47016453293961474;0.21154477039034977
S16;square_motion_both;0.312967193550283;0.3094063322380798;0.16935853443243104;0.20379177765629827;0.13594366518444245;0.3031281273642308;0.17731904875230642;0.3760990194965031;0.1805067455796936;0.27633364530248283;0.15098706621954772;0.3850942362698547;0.20937507421391088;0.29376594624074953;0.17708095085122214;0.3149922656890748;0.1327014593104079;0.29586661732363684;0.16562914733217762;0.39819795578624706
S18;square_motion_both;0.2138462780156063;0.31021557625028345;0.24359339275582567;0.22674846576423896;0.13976378868330777;0.23028330481217998;0.3166847819106995;0.30725404958388447;0.1449771558752797;0.24507909971564834;0.31539085628780833;0.29077641476307015;0.13580908960799498;0.22819998164886798;0.3369283874559144;0.2947457679062218;0.12498967874928248;0.2213223767137866;0.3398925816228933;0.3080106970602702
S20;square_motion_both;0.4242160690275964;0.27884932596780493;0.12652350291772738;0.16643549342377134;0.28821959895158783;0.2323439383221516;0.1916604955543224;0.2798591068629217;0.22216401788121773;0.1812048305033119;0.21466707902006732;0.3681493851924292;0.31219207551206823;0.20738626639438656;0.1915229932286519;0.2825576282980135;0.2580389885668585;0.2134823207731187;0.1865433477138013;0.3305521441066707
S21;square_motion_both;0.30228111103541483;0.3974725210429016;0.14065591056717536;0.15421279088290124;0.21575431535271017;0.2820060401855506;0.19325600028374337;0.3035740265341417;0.16430201627305208;0.23611734387556502;0.18262638509845655;0.4106960644729253;0.19271427147569684;0.26586654814768224;0.19894258469345893;0.33572694233877803;0.1847631155064215;0.30643620057777154;0.19041727058984206;0.3129708149275257
S22;square_motion_both;0.17451740643858424;0.19980258696713907;0.12179639947699061;0.4791253364624413;0.16321117233338622;0.19496663956351937;0.1719310522298495;0.45487973626205597;0.1947190245532673;0.20432630314031341;0.19920812925679934;0.3948130264431048;0.17170281438307938;0.206571180039257;0.16262292843360882;0.4448659614959523;0.17575374837607222;0.19083255941316826;0.17334208584391483;0.44469571361683347
S23;square_motion_both;0.17193064956422313;0.2715196987693264;0.28748647626941715;0.26237228933046863;0.08868496784518058;0.2578003047253617;0.291561630071238;0.3511527095723856;0.10702210034738918;0.26691630416616735;0.2917596118457126;0.32584623699866594;0.11423933570980743;0.26144179458047645;0.3021569837974567;0.31337423283067023;0.10699865203423797;0.24974110550144982;0.31893646520467667;0.3176198886244429
