;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S5;Reposo_EEG;0.058222969;0.080276474;0.509030069;0.350691699;0.069633325;0.081479043;0.492206397;0.354887236;0.101530297;0.105112813;0.463702107;0.32786402;0.067520677;0.075908188;0.48916576;0.364947241;0.072784084;0.083950598;0.519846535;0.322242658
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S11;Reposo_EEG;0.05679092;0.068744778;0.778342223;0.094905793;0.031642031;0.040658811;0.846635203;0.079947435;0.023027635;0.033809733;0.87434553;0.06780678;0.022152139;0.035320247;0.875324974;0.066445264;0.023200981;0.031312211;0.871080842;0.073190522
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S20;Reposo_EEG;0.097505912;0.103204504;0.670500556;0.128141749;0.076903466;0.06194811;0.719899833;0.140695415;0.051340183;0.051545351;0.756723306;0.139754503;0.046130787;0.051075234;0.760819795;0.141365929;0.031232099;0.037581742;0.799591947;0.131166242
S21;Reposo_EEG;0.185507933;0.316801775;0.242898122;0.251049895;0.136910525;0.215100789;0.291964664;0.350139734;0.166579186;0.181503073;0.257193577;0.38538628;0.144408569;0.217864942;0.299773603;0.331929654;0.147173503;0.206053934;0.298503722;0.341520026
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S25;Reposo_EEG;0.094669445;0.133350225;0.236356026;0.525523254;0.074378321;0.118600898;0.255009206;0.546412143;0.098012051;0.13547646;0.217536881;0.544733945;0.070877321;0.119808169;0.247864184;0.554618627;0.061407297;0.112031018;0.226519838;0.593892629
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S3;Visual_field_EEG_AO;0.481001295;0.24947871;0.091557077;0.174294346;0.301903407;0.239391811;0.147301103;0.306906021;0.240634604;0.210165389;0.179241516;0.365552155;0.279804808;0.23998649;0.161428902;0.314295044;0.284953939;0.229226139;0.15496131;0.326166562
S5;Visual_field_EEG_AO;0.115958958;0.149748122;0.478426811;0.253145738;0.125203341;0.126178327;0.476434737;0.26855672;0.169492711;0.134990455;0.421304318;0.269866706;0.102930894;0.12272941;0.456118059;0.312215755;0.125452749;0.127630171;0.471220947;0.272458181
S6;Visual_field_EEG_AO;0.178787856;0.259549266;0.306443057;0.24918652;0.114349569;0.23131492;0.30146009;0.344725303;0.10309037;0.201248151;0.306235181;0.381568367;0.120022114;0.2073514;0.285787495;0.379150739;0.096719964;0.200657912;0.375021203;0.318242615
S7;Visual_field_EEG_AO;0.32580195;0.354717007;0.148334731;0.168392175;0.213341867;0.301248842;0.200099181;0.281057277;0.168804331;0.285396498;0.221029607;0.321111392;0.198088524;0.308386765;0.209603143;0.280668728;0.240010849;0.309940655;0.191651705;0.25416256
S10;Visual_field_EEG_AO;0.202185883;0.210986233;0.460001122;0.124820703;0.121697512;0.157219821;0.52560155;0.192481048;0.121947971;0.152022112;0.4998699;0.222232085;0.165014764;0.176243733;0.465164812;0.190332248;0.112209448;0.142434508;0.55705118;0.185463671
S11;Visual_field_EEG_AO;0.172939211;0.290307061;0.310091776;0.22234045;0.161565071;0.220425797;0.351964338;0.259994233;0.177615609;0.201586099;0.375522381;0.240170746;0.180673804;0.227118751;0.365778764;0.222377955;0.141385893;0.210865697;0.38377859;0.258122452
S15;Visual_field_EEG_AO;0.090976273;0.177591924;0.55490004;0.174625502;0.067145686;0.136420711;0.6168029;0.178065634;0.071961719;0.120305864;0.642677554;0.163459536;0.075800397;0.141067129;0.59127086;0.190243838;0.055993202;0.122152742;0.663624414;0.156713177
S16;Visual_field_EEG_AO;0.331137142;0.30910748;0.176059371;0.18067281;0.166947222;0.270452109;0.215622367;0.340201541;0.13816205;0.234766782;0.236460501;0.38247016;0.167465731;0.262698979;0.238050903;0.325471963;0.166553094;0.253099462;0.22870663;0.343743761
S18;Visual_field_EEG_AO;0.171361276;0.278008334;0.279832287;0.266110042;0.121991381;0.231773586;0.336320853;0.305934636;0.115339685;0.225981426;0.355517937;0.299634631;0.103400262;0.221474349;0.378671742;0.293047392;0.131306826;0.219962155;0.339552218;0.305785346
S20;Visual_field_EEG_AO;0.349008481;0.22151875;0.264212762;0.163064315;0.209972715;0.172380202;0.344237902;0.268897146;0.14412907;0.145045712;0.391282019;0.314004099;0.190926245;0.160574111;0.390384338;0.254344705;0.211054454;0.163556773;0.346816162;0.273937038
S21;Visual_field_EEG_AO;0.358750738;0.302079327;0.17971636;0.154872923;0.210093125;0.214614474;0.279454424;0.28743782;0.167301375;0.176688026;0.263281286;0.382037507;0.1881411;0.234541179;0.270387011;0.298750735;0.23383525;0.205217283;0.275742679;0.277255739
S22;Visual_field_EEG_AO;0.194430808;0.172334087;0.158418342;0.440219885;0.14551925;0.162213443;0.265422688;0.404725878;0.142751862;0.181599436;0.335885065;0.328598081;0.145844811;0.165902216;0.265735615;0.400442255;0.141032953;0.162481042;0.290802303;0.38446554
S24;Visual_field_EEG_AO;0.253192183;0.338311642;0.256457895;0.149340411;0.214387972;0.302863654;0.314620304;0.164999612;0.218800551;0.289853012;0.32595779;0.163136027;0.204844042;0.281930292;0.329782886;0.181326818;0.179497754;0.308487022;0.356104616;0.153328899
S25;Visual_field_EEG_AO;0.189886108;0.172391016;0.174690885;0.45412905;0.164658214;0.185951249;0.188136594;0.45363545;0.197944503;0.197444669;0.171878975;0.425989815;0.14818029;0.178493325;0.203216605;0.462099841;0.145074781;0.177697194;0.177887002;0.492671328
S26;Visual_field_EEG_AO;0.102204928;0.226722341;0.166827484;0.481069413;0.107748089;0.239007584;0.199232657;0.429557684;0.146659557;0.234569931;0.205667531;0.391495693;0.096389012;0.193057858;0.181086693;0.501785088;0.101018619;0.211031556;0.204809103;0.458005707
S27;Visual_field_EEG_AO;0.221439228;0.328358678;0.217548359;0.227434395;0.112587979;0.506742077;0.232654364;0.144846776;0.087516097;0.548909595;0.24791237;0.113257517;0.110333901;0.435160522;0.303210365;0.14809343;0.099901592;0.476582169;0.27615143;0.144160975
S28;Visual_field_EEG_AO;0.297159501;0.291582326;0.260104885;0.148770723;0.228936487;0.24147361;0.341440974;0.185079196;0.187211217;0.252703814;0.349512928;0.206882;0.211007643;0.241820108;0.365465473;0.179535643;0.16060213;0.22102939;0.387879353;0.227548994
S29;Visual_field_EEG_AO;0.120930752;0.128149084;0.469434941;0.275065314;0.160974014;0.135201358;0.489810089;0.210344467;0.232657066;0.174752069;0.419990509;0.170147686;0.149473929;0.138712887;0.509843226;0.198635451;0.13108424;0.123256389;0.540599093;0.202070893
S30;Visual_field_EEG_AO;0.069924219;0.093196888;0.588522517;0.24591058;0.054185398;0.098124484;0.574810941;0.270190039;0.051800914;0.10622411;0.534569991;0.303712148;0.050030126;0.099392358;0.541839128;0.30594481;0.053759044;0.09040103;0.575604475;0.276971477
S31;Visual_field_EEG_AO;0.230848875;0.198492328;0.226832593;0.337965224;0.209143902;0.246306417;0.247712663;0.291800003;0.256361943;0.282683717;0.22619697;0.230603988;0.206161128;0.248990689;0.238178928;0.301994385;0.24323296;0.249542285;0.257879846;0.244682057
S32;Visual_field_EEG_AO;0.108690672;0.187515235;0.374940932;0.321717372;0.10257124;0.175955746;0.421330222;0.295712205;0.118149734;0.190040399;0.421889331;0.266164023;0.11711275;0.177450829;0.432510254;0.268919458;0.093492878;0.170386675;0.445311256;0.286549667
S33;Visual_field_EEG_AO;0.342546366;0.222242474;0.16418164;0.26504574;0.245022963;0.180807272;0.190202701;0.374697878;0.347965282;0.206252303;0.141215172;0.297195157;0.317869089;0.203371072;0.167129239;0.304970252;0.324829227;0.206966256;0.162069528;0.29880593
S34;Visual_field_EEG_AO;0.074077415;0.133931236;0.594359542;0.195016893;0.087176244;0.127222975;0.602395594;0.180842385;0.127106135;0.160935284;0.550460763;0.159500745;0.087628211;0.140923768;0.581574472;0.187417056;0.067543709;0.116143696;0.646452397;0.167863455
S35;Visual_field_EEG_AO;0.317062801;0.21670412;0.136142867;0.32010907;0.329168291;0.285755185;0.117771158;0.260391187;0.458719495;0.295758169;0.09156972;0.150916616;0.31132765;0.291939328;0.131133771;0.259784444;0.288365128;0.272296223;0.155806617;0.277367733
S36;Visual_field_EEG_AO;0.120274724;0.203857884;0.502113741;0.171707026;0.083976898;0.188916572;0.606605452;0.119503308;0.096699215;0.205806098;0.604210024;0.092560703;0.081648503;0.181222952;0.634740196;0.101474417;0.086687877;0.191008307;0.623312505;0.098058102
S37;Visual_field_EEG_AO;0.133429033;0.18554083;0.447499519;0.231527574;0.110888036;0.149173805;0.492866938;0.24560276;0.127264243;0.160213298;0.454080524;0.257090918;0.10469795;0.153695588;0.471393602;0.268570202;0.11892524;0.151331652;0.452063524;0.27640954
S2;Visual_field_EEG_OI;0.227130648;0.314432943;0.213504219;0.238501936;0.191411282;0.243394959;0.236025316;0.321220833;0.181864051;0.229267924;0.241395255;0.339359172;0.181782379;0.254652013;0.235682005;0.319649115;0.191355291;0.246161732;0.241809761;0.313136553
S3;Visual_field_EEG_OI;0.402963762;0.292190612;0.108864946;0.193326467;0.28950064;0.248851258;0.148935838;0.309131665;0.232060351;0.220347787;0.169255522;0.374028656;0.270395467;0.25182002;0.160409284;0.313580677;0.254803792;0.23668733;0.159139795;0.345757509
S5;Visual_field_EEG_OI;0.110636815;0.171616984;0.423375623;0.292130542;0.078185134;0.147088277;0.439449416;0.332105666;0.090255932;0.143919217;0.434822448;0.327641835;0.078184572;0.137124984;0.473741973;0.307947216;0.076077038;0.144176551;0.437951535;0.338966563
S6;Visual_field_EEG_OI;0.136740956;0.244537149;0.382775432;0.231009643;0.099853037;0.204012102;0.379029982;0.311957969;0.100961984;0.175318339;0.376168996;0.342544061;0.112193864;0.18336931;0.339689017;0.358687782;0.082788281;0.16408461;0.498957171;0.248844853
S7;Visual_field_EEG_OI;0.33787272;0.362793574;0.142837901;0.154555038;0.2268608;0.279398046;0.213495811;0.277504993;0.173705604;0.262098798;0.235603003;0.325679014;0.22519014;0.28653087;0.209527605;0.276201446;0.235815531;0.304314851;0.21350049;0.243682577
S10;Visual_field_EEG_OI;0.246925897;0.289695314;0.285620141;0.174901739;0.143632321;0.215946425;0.365474722;0.270263622;0.144975158;0.192830772;0.370410689;0.286322644;0.162336684;0.223948745;0.347845505;0.261207788;0.143723512;0.20246098;0.389769712;0.259686644
S13;Visual_field_EEG_OI;0.196726045;0.278810568;0.180711401;0.337606816;0.195926928;0.242057149;0.197475126;0.358090396;0.203931477;0.248842108;0.187524641;0.352712522;0.186659929;0.255818135;0.185303973;0.365256752;0.183247644;0.240798146;0.202679441;0.366783835
S14;Visual_field_EEG_OI;0.104606979;0.167186712;0.17115621;0.546325365;0.151886731;0.167472528;0.255435289;0.413511311;0.266648354;0.219344418;0.232383047;0.273358903;0.111979863;0.164405802;0.194866986;0.518147598;0.241203332;0.228832241;0.182160257;0.339807277
S15;Visual_field_EEG_OI;0.093982664;0.188492424;0.529587916;0.186297766;0.078931378;0.143305022;0.576562206;0.199697147;0.082552294;0.136099224;0.59288295;0.18689552;0.084134309;0.159692889;0.551013867;0.203535031;0.06777704;0.123216184;0.613435195;0.194183732
S16;Visual_field_EEG_OI;0.341682198;0.283812569;0.15925577;0.207792591;0.129929718;0.198053714;0.186946564;0.464427997;0.108706827;0.164117244;0.183265018;0.5215743;0.163106555;0.199364351;0.196150662;0.42305121;0.141638713;0.182546043;0.179586707;0.475908634
S18;Visual_field_EEG_OI;0.165752351;0.270788295;0.297543193;0.262164817;0.107248285;0.232096285;0.338652008;0.317893027;0.088184077;0.228446325;0.367966894;0.31123019;0.090887031;0.221315167;0.373655597;0.310821899;0.106462574;0.204674197;0.394798228;0.290508332
S19;Visual_field_EEG_OI;0.194294067;0.285522268;0.336949979;0.181225829;0.17130138;0.25751725;0.363147689;0.205675535;0.158127696;0.268703763;0.364220547;0.206009456;0.146587027;0.257297721;0.377666226;0.214927145;0.161597407;0.259881122;0.374993521;0.201494086
S20;Visual_field_EEG_OI;0.407542372;0.235189408;0.16820078;0.185248232;0.275899018;0.17104429;0.225411028;0.320924059;0.201049859;0.135678749;0.258336259;0.396513416;0.270936493;0.165500026;0.263643181;0.295178847;0.275530392;0.163552685;0.228293761;0.325770521
S21;Visual_field_EEG_OI;0.227345743;0.36347606;0.221504165;0.183159525;0.163055156;0.251743913;0.257737358;0.31928345;0.177353499;0.198082842;0.217812695;0.396046724;0.176758794;0.2501624;0.248116199;0.317255088;0.172003774;0.232764407;0.272927027;0.313509161
S22;Visual_field_EEG_OI;0.214240962;0.17534399;0.163338605;0.416752588;0.15842606;0.16744197;0.256014039;0.397957126;0.147043327;0.178555088;0.325664234;0.338494049;0.152263614;0.173409354;0.262489072;0.392104793;0.148315597;0.164066644;0.287425941;0.38010683
S24;Visual_field_EEG_OI;0.159620333;0.243059423;0.46173098;0.134057243;0.116492262;0.203256745;0.538378431;0.140280436;0.121649865;0.187275271;0.555127502;0.134438176;0.108679463;0.190526028;0.548252553;0.150967016;0.091294887;0.178738747;0.602642902;0.126064518
S26;Visual_field_EEG_OI;0.100469595;0.288242893;0.314970438;0.292709742;0.084020116;0.312379883;0.352906452;0.248005462;0.10813063;0.33342775;0.358311958;0.197824814;0.095663845;0.27336005;0.399821288;0.228973466;0.099683178;0.310310019;0.331128705;0.254422346
S27;Visual_field_EEG_OI;0.163751886;0.321670407;0.319994891;0.190901593;0.078623162;0.470678603;0.331247213;0.117541904;0.05597679;0.510064061;0.339492091;0.092922766;0.076700804;0.401842413;0.402259235;0.117402763;0.0609138;0.443852975;0.375492339;0.117545302
S28;Visual_field_EEG_OI;0.314795115;0.318727423;0.195515299;0.167706404;0.260609907;0.278160154;0.261192677;0.196971315;0.238104763;0.266476206;0.278001434;0.214114828;0.259372522;0.274887042;0.265992075;0.197383574;0.178191801;0.242949862;0.345396514;0.230457859
S29;Visual_field_EEG_OI;0.179122173;0.191061098;0.334013137;0.287232793;0.221951744;0.184499711;0.353189131;0.233933534;0.330551536;0.232844395;0.259985252;0.172368595;0.213823612;0.190122101;0.353733412;0.236561103;0.212221693;0.184771277;0.372107719;0.225417645
S30;Visual_field_EEG_OI;0.095416086;0.118811588;0.38223753;0.400199207;0.081951569;0.114663889;0.39138531;0.408329767;0.084628151;0.123251078;0.364875561;0.421705062;0.074922009;0.112998279;0.382358522;0.425583142;0.074508225;0.113673779;0.383334139;0.423921991
S31;Visual_field_EEG_OI;0.226028234;0.205589204;0.22447764;0.339193695;0.206222395;0.260880512;0.229541688;0.298807927;0.243255222;0.292193614;0.209610522;0.25006935;0.205767625;0.242438526;0.232323722;0.31475901;0.256309429;0.253358913;0.219550698;0.265327357
S32;Visual_field_EEG_OI;0.12895442;0.199715383;0.402433336;0.265620969;0.105383321;0.178127547;0.456483134;0.257319947;0.1116002;0.191968097;0.46201555;0.232073664;0.108725502;0.16971314;0.474473206;0.244529671;0.100971691;0.167292968;0.486691209;0.242441257
