;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S24;Reposo_EEG _AO;0.2394113846915084;0.32890491297914404;0.24129646289904558;0.18863771032372947;0.22293353490535853;0.32171930758918454;0.2341090271353875;0.21946863405278003;0.26065210263069943;0.3170738152155064;0.21558564756093881;0.2045909260576198;0.20135664197724829;0.3179129789080844;0.2550320421345676;0.2233490406118629;0.24464674152535065;0.3052019006424399;0.2466834025116826;0.20130225054254636
S25;Reposo_EEG _AO;0.20303590919979767;0.23440036846682227;0.1559107947001818;0.3977821656221261;0.17291559037991583;0.2206488770698457;0.1914103664020374;0.409065279342311;0.2414830890979817;0.2527390389401426;0.15762238667670944;0.3444818986944282;0.18715807290893324;0.20834821615247745;0.16888740284564369;0.4295275760921221;0.1515182511105429;0.1835420466167441;0.17914544619195394;0.4814096186456286
S26;Reposo_EEG _AO;0.14481156860162508;0.30847119681815816;0.2904052139171222;0.25210018452366845;0.07211629770104357;0.2973204500743844;0.39636979033728326;0.23058308346469372;0.10082328059701205;0.3035878404050627;0.3938408286079843;0.19855866267538477;0.0741671237371722;0.2715834460584226;0.3998069739361264;0.24960586319920886;0.10953030712805525;0.2745489031440996;0.41583852051858733;0.1975490063498251
S27;Reposo_EEG _AO;0.1555254330590608;0.37950778838572474;0.24317962147384642;0.21925124651117542;0.09490005755737571;0.4924438801587156;0.26789191233599824;0.14359141811848058;0.07288257365858947;0.5657644398899282;0.2546919708027767;0.10582831451536959;0.0940863591592337;0.4552561543264236;0.30598399751500965;0.1435138224788179;0.07437836090519193;0.4746087181802669;0.30171205351776054;0.14797583103520057
S28;Reposo_EEG _AO;0.35790705835917824;0.31073603664731697;0.17287582004808225;0.15586607579703354;0.25315988801020456;0.19501485486902725;0.3181601568488376;0.23025845089150995;0.2547945008839077;0.1785643489387847;0.32635707105910616;0.23785318587209991;0.259583003235964;0.21220273708069465;0.2987435282552641;0.2271903177938073;0.18009432042849893;0.14244367562275498;0.39693145733908297;0.27797288958716226
S29;Reposo_EEG _AO;0.16271470148271427;0.19392257871104152;0.3675223530844854;0.26615754709510564;0.1133980616850344;0.13280504051062045;0.5657085229497768;0.18374734312182642;0.18866626536925402;0.14396106629816535;0.5264938735443019;0.13787754996776846;0.11666499455571323;0.15128762004500543;0.5347786674106632;0.1914219286075537;0.08612949158802016;0.1072524725526915;0.632310931967826;0.1709776058887683
S30;Reposo_EEG _AO;0.09957471666493765;0.21903878035627528;0.30496988970829875;0.37305744274691566;0.09188354576534657;0.1889521981362009;0.31709951133337466;0.39834504442862056;0.09659837674154798;0.1595098891133364;0.3770499151257952;0.36309344872758315;0.08155254970755184;0.16871080022193038;0.37091297207893315;0.3763047608283055;0.07477717731988005;0.14441364598453468;0.41337003754761437;0.3643182291396114
S31;Reposo_EEG _AO;0.332572975201806;0.22179375405215002;0.1785248813964963;0.26341660109235165;0.3341349249331946;0.2534526880633364;0.17967273052947608;0.22926568932560748;0.31257494729148877;0.3313308381619645;0.1683650135590823;0.1846508394995706;0.30594199781235215;0.2746553160331188;0.16949813588513765;0.24663919129103218;0.2937048807143814;0.29243227927590354;0.19075697621898982;0.21916060713166835
S32;Reposo_EEG _AO;0.1350922030665778;0.26456694648069556;0.30030717309664606;0.29752590279416957;0.16436860812928478;0.20226971559676832;0.3406220255198281;0.2906980437173247;0.20180373935077967;0.2165869289970788;0.322852748964363;0.2566944750357771;0.16449992940927452;0.18958308153369716;0.35943914960392825;0.28408179531699435;0.1512183292957213;0.21585780399200308;0.3416699799278238;0.2888986506989094
S33;Reposo_EEG _AO;0.12730833525805615;0.1488790390159862;0.2933990010662491;0.42548137835364463;0.09799388071647355;0.12418780619583106;0.34488880894685636;0.42703772164429826;0.13963132023376537;0.15269454827757137;0.2943318408742995;0.406395372498771;0.0958670178569771;0.13726082561092579;0.29289431528296156;0.46840087480973175;0.08279055852724196;0.1256197129817194;0.39557407259159916;0.3889197518429377
S34;Reposo_EEG _AO;0.04539943683461338;0.07690508209874321;0.7812785268638088;0.09530792062128013;0.02932533079602691;0.06053865493440148;0.825452488872253;0.0841625423139112;0.04226225004998135;0.08244450403321886;0.7921173759869612;0.0827149765259489;0.03152801502521541;0.07284087036638592;0.8042535358010567;0.09073998600729972;0.029296438765130526;0.06718916311686741;0.815374906698818;0.08746054426259009
S35;Reposo_EEG _AO;0.3563015295302331;0.2521319094288472;0.11462817970235342;0.2696996434871984;0.33944050317848845;0.2983134368669453;0.11563406736920039;0.24241712488619332;0.40541563798684466;0.3030934062489775;0.09771131197732587;0.1915576521575411;0.31122346535121426;0.2863605855742167;0.13003941017119316;0.26701061274141075;0.3294371734964602;0.26578654779660665;0.1395457539395426;0.26187784094031324
S36;Reposo_EEG _AO;0.17804675506302184;0.2002754208661518;0.2847375598758713;0.3288090566338333;0.25103579964983375;0.21163240764529498;0.36342343206808536;0.16948736303860035;0.3103884537568114;0.23820297584243522;0.3334188613578096;0.11449449976754245;0.20819997488555467;0.20369565296029463;0.41016827546945683;0.1740419381484665;0.20858303963432417;0.18297265156421935;0.36631962684664543;0.23305739734922803
S37;Reposo_EEG _AO;0.24709311580002102;0.22839780596721623;0.2463167146196489;0.27659501744625764;0.18972566523132153;0.18534389041690255;0.3167649818924223;0.30674402273702256;0.17136893876658246;0.18615084204024185;0.34589494689739214;0.29503848789948584;0.1846192493356546;0.18923671380068338;0.3180469174321068;0.30669560835356285;0.15616779052720045;0.1641276326123747;0.34313527029628593;0.33508328806758125
S2;Reposo_EEG;0.08427401381992135;0.20148706808690983;0.5379969719445098;0.169335417604593;0.06903026417774762;0.13121045107868845;0.5909729329789414;0.20020476605964663;0.07214797096629429;0.1097682175281546;0.5948857974535334;0.21455550920514727;0.06218738937656025;0.12099704571056223;0.5730407566149648;0.23226615129316971;0.06856723361920927;0.11196302405759462;0.6703009462959758;0.1452184535373062
S3;Reposo_EEG;0.12975283601620405;0.14181808239534738;0.29409825630098596;0.43259302457042154;0.10532606725547448;0.13240389275496273;0.2783784036988869;0.4815213480449102;0.11503831125648172;0.12231491134147175;0.2869780310447102;0.47294092626890544;0.11009447938464167;0.11678394748878362;0.29893130061744966;0.47198900032992847;0.08070062379070524;0.11856586847238297;0.3224779221925017;0.47589261795235716
S7;Reposo_EEG;0.19553923733422127;0.2532675077953951;0.34726242235710403;0.20027581225313462;0.09114165717411511;0.2207150768162019;0.36895201593108534;0.3144294538790721;0.12107186613251035;0.1820300774422063;0.3003201247771449;0.38722195004867693;0.1875847516586857;0.22410564577421088;0.3087487881296972;0.27588741014370255;0.15036833019418902;0.18274300492332327;0.35619994294927176;0.3045598254988001
S10;Reposo_EEG;0.046024186323555455;0.1054955393502446;0.7403275784463239;0.10582581219421937;0.04980887193976195;0.07725221149337287;0.7297884693251605;0.13959745059113748;0.06537583808178533;0.08052623098213063;0.6996972539803856;0.15033471380600108;0.04602618697560355;0.07199355557767824;0.7542447629503689;0.12462115032656733;0.04889887525925115;0.07452851693872632;0.7426975841802153;0.13052474505640754
S13;Reposo_EEG;0.2051981933749852;0.22224761234265875;0.18573487915066192;0.3828432689070658;0.17514907424487136;0.17662406595463395;0.20795341062018163;0.43653498988255224;0.18460765434087437;0.20405849482765112;0.20174110900762504;0.40583096006352437;0.19585763398789213;0.1726617585341339;0.1992172963990524;0.4283441721884606;0.18522959116224458;0.1798031926336029;0.18859064473485462;0.44279451401476283
S14;Reposo_EEG;0.12300208181358095;0.1424567228243682;0.5878615401505866;0.14501389824994396;0.11123514952766601;0.11279480763626913;0.5936877307514551;0.17963278255268322;0.09944308411590479;0.09908335422450223;0.5831716264763341;0.2147795676453114;0.088403753702513;0.09666876547667111;0.6017252993185132;0.210329224231021;0.09204895704010843;0.11234411041429081;0.6263541413294963;0.16692251936623614
S18;Reposo_EEG;0.15561223623300957;0.27621738539845375;0.2964128152948787;0.26898836104253054;0.12180338524525076;0.22134455729512104;0.31656331859093373;0.33584451463640935;0.12843633934543283;0.21077916105591366;0.32407975994342314;0.33211700273680705;0.1001136732691711;0.2204237363374455;0.3631456057787851;0.31253172767430987;0.12165420127037474;0.1852677837812589;0.3538344485761671;0.33622608260828574
S19;Reposo_EEG;0.10351326925233244;0.2308900138562384;0.5339724933037834;0.1298762764156274;0.08152362581565319;0.2058512587105815;0.5796871075907368;0.13129918792487663;0.07042309223010645;0.20866405533504204;0.5856072062334592;0.13324467042993426;0.07589600638088448;0.21271713538286227;0.5587112714710556;0.15070387252983639;0.07142672055284593;0.21152562816139;0.5901736729788672;0.1255302151202726
S21;Reposo_EEG;0.18550793254836354;0.3168017753716158;0.2428981221710475;0.251049895454744;0.13691052486264188;0.21510078864865634;0.29196466416361266;0.35013973437623613;0.1665791857916767;0.18150307323873185;0.2571935773732344;0.3853862802921201;0.1444085692519803;0.21786494242549279;0.2997736032608599;0.3319296538496184;0.14717350316884764;0.2060539343688514;0.29850372219645493;0.34152002602096954
S22;Reposo_EEG;0.11307796476928464;0.12964032609442433;0.30964761088303366;0.4240377465991317;0.0821990130387985;0.10193396022305523;0.463773836939617;0.33745801423806376;0.11294035976060841;0.0968278047569186;0.5171256295973944;0.2656875906844923;0.09908517607584667;0.09885790064469556;0.44496890534677247;0.3415076348455684;0.08146500366044644;0.10583793243305077;0.47551030819151585;0.3244916621359763
S24;Reposo_EEG;0.07834667635621312;0.06947414054976188;0.7920519185842437;0.059393912733552774;0.03689622626222535;0.03205637249587992;0.8723616851027598;0.0579073849054207;0.03363291296092975;0.03400997346568454;0.8711267724497729;0.06040068233220474;0.04505274119659585;0.04296459361295097;0.8394488614384975;0.07176279869903987;0.018393615953566273;0.0222228651541963;0.9132435227828881;0.04561190622097003
S25;Reposo_EEG;0.09466944509100297;0.13335022464235674;0.23635602577189924;0.5255232538789874;0.07437832091416667;0.11860089797199039;0.2550092059745698;0.5464121431317416;0.09801205094663831;0.1354764601802695;0.21753688149610745;0.544733945334573;0.07087732139256603;0.11980816886941242;0.2478641842236145;0.554618627323143;0.06140729735783863;0.11203101815235435;0.22651983838108955;0.5938926286187732
S26;Reposo_EEG;0.10032397790332868;0.240852872887819;0.4002590253020827;0.25534822378264865;0.04550264961875185;0.2000269277367231;0.5491631354750947;0.2036623000647815;0.04100565300437263;0.18118412520116545;0.6073144769831651;0.16934386652782674;0.03956012415622281;0.15725383081371921;0.6286037972223203;0.17293961015488424;0.04580708086050302;0.15155556401240314;0.6296740913106562;0.17141833251421218
S27;Reposo_EEG;0.07518588062180513;0.12120539159059524;0.6048188359253954;0.19615982397570045;0.03006936885626783;0.08457578509893683;0.8063302775286317;0.07821561215492971;0.025388796167543807;0.08129523473926277;0.8325708640804009;0.060090342995212306;0.02610176941737021;0.07048091320500037;0.8243431653193954;0.0781472737407565;0.03622772447171405;0.08237167440354011;0.787439507862651;0.09282123813577871
S28;Reposo_EEG;0.22151310137991637;0.1910189961644627;0.4374180453978137;0.14827507568497986;0.07447572943458791;0.10327690403643398;0.6876519437292359;0.13360248383584356;0.05175551634286676;0.08024841929196114;0.7436121950844684;0.12357451885685204;0.08309148964165344;0.09245498282108663;0.6810018201797036;0.14275753819870998;0.046312426923905844;0.061802089674528264;0.766446298413374;0.12437565634515371
S29;Reposo_EEG;0.05364804834056392;0.07112743661317979;0.7061067954480086;0.1642528177660631;0.027265527143876145;0.04974233628988296;0.8260312484047595;0.09593440814736189;0.022035281950738804;0.05057383528258891;0.8509285755203675;0.07593264608201215;0.023105273594363776;0.05006675590877438;0.8444248337171116;0.08124362363844446;0.02169352917708057;0.04733929579867041;0.834807230293342;0.09530574207045017
S30;Reposo_EEG;0.10902095357181696;0.16714882364484474;0.3891207032756253;0.333325483627019;0.12206591071327952;0.17986973160387448;0.3633801551041195;0.33269956486442803;0.08788819275354572;0.1989678266550545;0.3958756745436417;0.3149567224185248;0.08616878052906769;0.16662722349931022;0.4099861333300187;0.33560192773737896;0.10506629580801888;0.18022255319400726;0.41447148486398844;0.2981218222394017
S31;Reposo_EEG;0.09378604794360557;0.16126349138560284;0.32543486320169196;0.40992963237106916;0.10061366072916364;0.1260220522547925;0.41538345177206926;0.34748610346198366;0.2125117421775336;0.17703849039966615;0.3675118546380644;0.2365280303510064;0.1390235351855172;0.15407883693011457;0.3116938386942679;0.38242780255263614;0.21585291123332218;0.13126649895333126;0.4098458766316908;0.23591055397617097
S32;Reposo_EEG;0.0647212613728389;0.1507525903762313;0.6096520035378722;0.171638706740433;0.04746156943577701;0.11134107778918868;0.7101689367734586;0.12892726050305847;0.0462946505785849;0.12049067806808066;0.722176216757784;0.10953170643751367;0.04321714722317218;0.10456321477558907;0.7367254726101743;0.11361067420303471;0.045751036549656;0.12105108308054283;0.7170105328684202;0.11461169270791018
S33;Reposo_EEG;0.06741593576067986;0.12233817997898237;0.5035296036500412;0.3043295851816895;0.03996143845389395;0.09693762725799321;0.5711558688358946;0.28825612519415383;0.03562577128251335;0.08630753685688207;0.5957976368905438;0.2778571738761065;0.04050010848434983;0.08873770660988849;0.5904899750309655;0.27711326571790146;0.030831170224556087;0.07199682665087737;0.6020136329912444;0.29202750395546767
S34;Reposo_EEG;0.04777722118163308;0.07715966994213294;0.7800996389992668;0.09370884419587547;0.025077249080415715;0.0504401806518531;0.8480936680177252;0.07554894864940277;0.027576683899311023;0.05647946138381733;0.8482348225322346;0.06699236270593768;0.027818745870611245;0.05445486289935198;0.8436912675299654;0.07315216600387739;0.024085721440475813;0.05126139537721539;0.840018326327381;0.08378499624206155
S35;Reposo_EEG;0.2836796131312238;0.2423065952580518;0.18564407216399972;0.2768347680469253;0.24075987697920367;0.32270199141738315;0.16118163909144;0.26984426293785796;0.3019980692402758;0.30909415712084;0.15396885547582267;0.23086971375126814;0.2638850666505353;0.30267679590755203;0.17988337937827903;0.24967626981218283;0.2333957231092395;0.25977200579727666;0.1888934200190669;0.31224525431453953
S36;Reposo_EEG;0.05077844285671563;0.17092004180729561;0.6930388355525526;0.08468091855655245;0.030957525001395356;0.13253059676300685;0.7837393049140091;0.05246297460910056;0.03003227787568886;0.136101304588144;0.7938750307730428;0.03977134432707347;0.028817045838455558;0.1217228828311969;0.8079061828838567;0.04127209803890692;0.030039433206525527;0.1437958780443664;0.7813342872167882;0.044608158906621696
S37;Reposo_EEG;0.049722265853198944;0.15846423927640033;0.6507774951261573;0.14018557992369785;0.03806516837412717;0.11872889057366698;0.728197254841465;0.11443643356643338;0.03656302492720383;0.09523389829603707;0.765610582221789;0.10205615121477032;0.03669617955231899;0.11127761452535001;0.7359808020136998;0.11559718506791182;0.03988244430490512;0.09860693195154752;0.741687823742504;0.11912282444677744
S2;reading_words_right;0.26581296863661413;0.30885595726528275;0.19112046860066012;0.22938981338924785;0.18852568891877777;0.23625452283956908;0.2193522873781035;0.34732210481695247;0.19157040746204548;0.20679918843890518;0.23150825679325301;0.3610595360125213;0.18288195246034705;0.2295705950424269;0.22776610701489886;0.35164752990148906;0.17860742683568073;0.2419005245003669;0.22051338858654163;0.3500914308034025
S3;reading_words_right;0.4646899215921193;0.22601985854809142;0.09679006534927266;0.20588281149164572;0.3026773989184468;0.22402077784022326;0.147086045602936;0.3191200293030399;0.21464903872295293;0.200797999128541;0.15013608766456632;0.4213769173527408;0.2900998103950632;0.21995562908741303;0.1422121986703659;0.3397223228956942;0.27487209321671596;0.2180929858889343;0.15366767876815124;0.34484280651531535
S7;reading_words_right;0.42345762356585487;0.32158747632080853;0.13069430130795792;0.12260283658886854;0.30636368694614613;0.2954761763064329;0.1834467601537859;0.21249007765282182;0.24829394486773146;0.2736264818997552;0.20836582871736728;0.2668479718709248;0.2973441258360179;0.2897758829907377;0.1854189049920907;0.22476057957431286;0.3034272536252996;0.29708854221137915;0.19835798342182442;0.19927619182730347
S10;reading_words_right;0.3678294670861699;0.3732171827552533;0.14432203006234404;0.11315296626338342;0.20503909310577215;0.28653575476621856;0.24061787490434142;0.26263114829807577;0.24525105884237117;0.21893398858311677;0.2426519222603647;0.28674486334723687;0.3562190302193556;0.2441271341919775;0.1988143047893688;0.19764049883653326;0.1929453539342945;0.2718496092690037;0.2646854234917457;0.2646943536831479
S13;reading_words_right;0.1681493127473843;0.22831226751312536;0.23489690419835235;0.36225176316172647;0.1423514241896916;0.1903638521521539;0.28906630056189353;0.3711714166463971;0.1889297759079652;0.19301730136012965;0.24492743118566354;0.36470858522675237;0.14962916275916976;0.19664182114423914;0.25112821620194975;0.39400858034386627;0.15176560034696615;0.19140494941467795;0.26247184270021384;0.38671655674742283
S14;reading_words_right;0.3484737941167753;0.22321967707742732;0.183846295228451;0.2353570525788109;0.13744029213027906;0.13617776469078602;0.29602051427838927;0.4134418542634526;0.09514587858850472;0.12875702270246142;0.3127800364432507;0.44631857304401645;0.12740084216780148;0.1270044780354367;0.298770703516381;0.42833844887355943;0.18576127678297272;0.18141545711076837;0.23894281753662927;0.38173466252940935
S18;reading_words_right;0.17177361472149913;0.2352846741193306;0.306557451222069;0.28185684476235473;0.10374759283195875;0.19452896566751726;0.35774505958191233;0.337538973007493;0.09583385798236879;0.18391843037620462;0.3621224054293604;0.3508921005953389;0.09375650049396599;0.17839264086902276;0.37391937135080494;0.34508453086691027;0.09846545818840023;0.17708693359920322;0.3772821204680621;0.3412376620199004
S19;reading_words_right;0.14959734513316025;0.30143812148790183;0.34089070612609423;0.20469703921343246;0.08529649403824202;0.20616390443893187;0.2898286646439567;0.4057282364956921;0.1434443157360757;0.2853109072606853;0.39093063430616815;0.17718206590278388;0.12332019200362908;0.27209685257531896;0.40383271934883397;0.19679312803683924;0.11660449974064187;0.28403364696944766;0.3948625798469795;0.20146126747343404
S21;reading_words_right;0.24898512457175537;0.3212629382012827;0.24611681809706815;0.18050575383887338;0.18973011359475606;0.22413072645244456;0.29822096599408254;0.28219415869125974;0.20911908782961544;0.19519986325261648;0.25858389154364847;0.3293961910503114;0.18780489600322006;0.22010166183939042;0.30650325626597463;0.280223492370928;0.21478932068299902;0.2194208125190982;0.2770400248521926;0.28272473614160193
S22;reading_words_right;0.30567101787727635;0.2545412070219909;0.13601843855530965;0.28475243234877157;0.19402966063874533;0.21454195137449528;0.20983090683991;0.36446856161528074;0.17417391794247597;0.1994976189219117;0.24571259369013423;0.36837443134829456;0.1964553985562397;0.21138267305275674;0.20664532001447874;0.36788297718482343;0.17348756559895245;0.2172421838738197;0.22872237955724303;0.36407107571338765
S24;reading_words_right;0.19730666476878111;0.21692324902436405;0.3540547636953962;0.2249343885082766;0.12096484061814919;0.15923112866431102;0.37142654036884465;0.3355169541511862;0.13541832597509462;0.17964470549713826;0.39518000869270054;0.280460449878473;0.13030290270740033;0.17492033453059025;0.3447279161575161;0.339081297841148;0.11506854874025532;0.16594641445780517;0.5161313470105011;0.19715487362302503
S25;reading_words_right;0.2219162798624704;0.18446786407576843;0.1709870100376323;0.4110909921215126;0.1755591610229741;0.1996427222390018;0.1907426452635665;0.42433598700908665;0.24369991108216207;0.20964673463987937;0.16398737390234827;0.3768153120041868;0.15869200253691232;0.18944922719667512;0.19450815835824875;0.4503604912631689;0.14641222584949343;0.18302822210347047;0.18510567790572247;0.4770992591358973
S26;reading_words_right;0.1351625419878776;0.27109674930632904;0.21094082976839074;0.37505821153423086;0.13699975392236108;0.25731641415023887;0.24462466575059202;0.35385674046480947;0.17130530965655028;0.2760433116744968;0.2505420409352718;0.29602082213860564;0.12032669588968034;0.245658165388479;0.2577179157744525;0.3679566837719871;0.13794413578246595;0.22436030466177345;0.2327820915904633;0.39507495216144645
S27;reading_words_right;0.18741736990346777;0.3558916043199989;0.19814028822263374;0.25393455172460605;0.11949876645056504;0.4829286161218682;0.22114620930376416;0.173711952456497;0.10122972130570694;0.5196081576284212;0.23229595149005425;0.1449457379441966;0.11513119880185688;0.43698678471242;0.25470098302935845;0.19032750130463405;0.09975192211397549;0.46911544885433915;0.24417582902208018;0.1843871827070898
S28;reading_words_right;0.2789919457005117;0.3350469760517781;0.15561450430439794;0.22506783361903615;0.3245094548087754;0.2908890383017286;0.1503897435695761;0.22908266270512465;0.37916075111439024;0.28275611513537585;0.13579507396087764;0.19877927990291913;0.31767928411529545;0.3161848839938291;0.15559456600454963;0.206693040862388;0.29302258273736037;0.2636215630862508;0.16311814524551155;0.27508274386986065
S29;reading_words_right;0.250004843434653;0.2252321888387871;0.16945747510032988;0.3420995896523508;0.295608444798274;0.22630312785695247;0.21512561093577767;0.25531905290449797;0.41180823147675016;0.24454224735043686;0.1807726661147998;0.15919804060330206;0.29556296763495354;0.23231103133434464;0.21337685031423312;0.25140020304385985;0.25663954693947155;0.2025967946780939;0.2836390888041972;0.25055651407808505
S30;reading_words_right;0.10681833275900679;0.17651252088042696;0.25044317913219655;0.45904691512051227;0.10406064435877496;0.17217592727354203;0.30190379126263583;0.4166062146372946;0.10169749830061765;0.15480873768272646;0.34025592143219435;0.39732244810334966;0.0827636882058809;0.13952049520630913;0.35942828884374073;0.41210681206703925;0.09388002537189921;0.15515180123897387;0.3203435456002358;0.4257030201160168
S31;reading_words_right;0.15879703732264716;0.14560042938697243;0.2345266576597827;0.44526616650818596;0.14321983097108035;0.19195597641408502;0.19953903230004344;0.4490260882377788;0.21018010234213905;0.24471577676948023;0.15726656386122018;0.37551227436539364;0.17719811996101917;0.22591213555748116;0.1789026766799749;0.40643470667062753;0.16744176944533837;0.20099029670552673;0.18519281654935393;0.4298670945627473
S32;reading_words_right;0.15135281508270432;0.2088226987618364;0.4021585632652445;0.23393496701207825;0.11259322121721596;0.1765266698974198;0.49461549801621263;0.2135756455013931;0.11983496543855854;0.18818582890232102;0.48682304961848316;0.2027029392580379;0.1066711449750058;0.16871990054929084;0.4909872113544008;0.23038078569118603;0.10159834602152264;0.16640128780639676;0.5294098428223893;0.20020327336994048
S33;reading_words_right;0.17588429831687055;0.1777500703135796;0.300905542711379;0.3372004726990938;0.17628220549237253;0.17343352219336208;0.32907754190130334;0.31283008501901055;0.25719266155658155;0.18808942302358972;0.28049207705041296;0.26653092412647855;0.1612590373521478;0.15693390803136373;0.3673628437942545;0.30786240508880386;0.1532176638690539;0.16003298572613353;0.35933264852218305;0.31918190011770387
S34;reading_words_right;0.11917285656084234;0.17592336566786954;0.4590836770325482;0.2397625245040152;0.09816073791744859;0.16820474209303582;0.5014515960680386;0.2282393827356018;0.13043469415617928;0.19587132757275416;0.4894674401572838;0.18199257558568274;0.09520269550424657;0.18158827869665517;0.5222475274335466;0.19764320158126117;0.07679888447122982;0.14519268971117083;0.5731759191115047;0.2020152623621143
S35;reading_words_right;0.36444765636261467;0.25853306711205637;0.14393317916191214;0.22625555987725823;0.29246839874055275;0.3129967067232341;0.16934434672252963;0.2217454463974594;0.4181945080289394;0.2937845241425001;0.12741058838010189;0.15889008992503936;0.24892903466106925;0.31835273494826155;0.18634628557691166;0.24264333328022955;0.25000300997931496;0.2761599917321771;0.19206481988395008;0.27841680611426006
S36;reading_words_right;0.12577104132405337;0.17715920920010184;0.2638208860095377;0.4211820860977892;0.1472298919830485;0.2446270842295793;0.36662278700621836;0.23498280224407364;0.17965279080903906;0.2962142196509934;0.40520761998305965;0.11680130541646254;0.1251222994448117;0.2693500333852064;0.4358984570772042;0.16609838572093796;0.1243574155325452;0.23913578927134746;0.440788810121814;0.19063434995762835
