;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S7;form_right;0.39173451;0.329823665;0.12846624;0.145369212;0.302760533;0.268582523;0.180476419;0.244196098;0.261799731;0.254721854;0.196390237;0.284087206;0.296422942;0.266083027;0.182134127;0.252112348;0.311498719;0.295549114;0.178668315;0.210603084
S10;form_right;0.503411192;0.264049953;0.120834334;0.109430668;0.290833186;0.245327767;0.211674457;0.245506898;0.222430236;0.222582532;0.236069874;0.308608203;0.299432449;0.265500645;0.208475724;0.220443994;0.267686317;0.24326516;0.232523912;0.249962293
S11;form_right;0.44362838;0.347405808;0.085065186;0.121853296;0.316999216;0.275884022;0.116906059;0.284217603;0.205532579;0.235797963;0.153445999;0.395381723;0.313437395;0.297803371;0.121552953;0.259944871;0.305194988;0.25765061;0.137436769;0.293060726
S13;form_right;0.24956316;0.296184912;0.140393061;0.307041582;0.233016177;0.251567927;0.165893033;0.34077857;0.228510166;0.229678647;0.167791102;0.363019427;0.248356642;0.226377663;0.162674103;0.352131509;0.20489766;0.263591057;0.160574705;0.361355499
S14;form_right;0.202473865;0.179323895;0.385445915;0.223961479;0.076515514;0.075612934;0.528897498;0.30609143;0.062445524;0.06334211;0.533471603;0.325765449;0.082448262;0.074426658;0.503977652;0.324375338;0.111333996;0.09790227;0.461630412;0.314464435
S16;form_right;0.390724852;0.308818952;0.126860606;0.168861541;0.297553212;0.282553122;0.166265476;0.248421231;0.219764832;0.23076266;0.186837692;0.3540731;0.282122648;0.26920664;0.185071664;0.258102495;0.275127441;0.273039852;0.16157032;0.281815341
S18;form_right;0.204664077;0.246700148;0.202478013;0.336848159;0.134475717;0.180210677;0.248446192;0.423612174;0.130503759;0.203812922;0.267576029;0.387271156;0.112642086;0.18626523;0.275826229;0.410028244;0.159671336;0.240018296;0.219503308;0.372125653
S19;form_right;0.186558898;0.297461071;0.311167128;0.202204605;0.143524518;0.262666939;0.354912012;0.235832506;0.167841058;0.237043286;0.356048817;0.235425899;0.125931573;0.247943166;0.364051521;0.257156725;0.138670038;0.245080835;0.392461982;0.22088693
S21;form_right;0.338719365;0.396818357;0.11309231;0.149088257;0.289171509;0.296558684;0.11824863;0.289639118;0.240451728;0.243937798;0.127808534;0.378296725;0.271078335;0.29916734;0.130450788;0.293776477;0.289051911;0.294072382;0.129935543;0.279552044
S22;form_right;0.324390676;0.250731663;0.146542249;0.26741731;0.221168344;0.206464063;0.191006866;0.368706787;0.221642519;0.194523498;0.192528417;0.379586015;0.223248819;0.198015692;0.182901887;0.382028955;0.202381601;0.21701751;0.209805188;0.35858778
S23;form_right;0.329911581;0.236331129;0.188583685;0.23958467;0.187843159;0.199276873;0.222884804;0.378916938;0.155371483;0.201351393;0.251112396;0.381007516;0.204167774;0.218128154;0.237821051;0.331683186;0.17703873;0.201551091;0.242379445;0.367885023
S24;form_right;0.284508907;0.254290369;0.168719666;0.284658399;0.138360979;0.167783069;0.192597991;0.488740627;0.169322763;0.181509126;0.201074302;0.435514112;0.145044782;0.166511788;0.184525973;0.490794197;0.181981227;0.233212543;0.236870458;0.336653294
S25;form_right;0.284508907;0.254290369;0.168719666;0.284658399;0.138360979;0.167783069;0.192597991;0.488740627;0.169322763;0.181509126;0.201074302;0.435514112;0.145044782;0.166511788;0.184525973;0.490794197;0.181981227;0.233212543;0.236870458;0.336653294
S26;form_right;0.107426339;0.236279512;0.169202948;0.46035672;0.138366536;0.283258142;0.185376609;0.377763324;0.150610682;0.306293682;0.200796904;0.332587962;0.131963354;0.255711114;0.194216007;0.401957997;0.109106613;0.241309223;0.200444284;0.430834153
S27;form_right;0.282078645;0.24101555;0.191317702;0.276393668;0.211938196;0.296552753;0.279567755;0.205384555;0.198663102;0.30628035;0.314927479;0.175728416;0.170346214;0.27758001;0.303064444;0.242065741;0.177567389;0.275469205;0.329321853;0.212157049
S28;form_right;0.292017233;0.253426598;0.155407691;0.294153661;0.348366407;0.278902289;0.128855319;0.238498398;0.441855567;0.285753022;0.109622224;0.159561263;0.377757088;0.270660817;0.131814112;0.215236938;0.344172653;0.272215136;0.137482366;0.240795614
S29;form_right;0.23664548;0.209140639;0.154476923;0.385245607;0.382648443;0.233564062;0.147090567;0.229971102;0.429239272;0.296786113;0.120676658;0.149447455;0.34312103;0.231879972;0.147276626;0.269393317;0.315818036;0.235422131;0.187373885;0.254403048
S30;form_right;0.114240265;0.150687191;0.215974577;0.512846577;0.112229941;0.138521402;0.271925807;0.472170905;0.099872956;0.139229483;0.309756615;0.445347144;0.08739328;0.115889353;0.307358056;0.483367139;0.085394198;0.138972745;0.318442232;0.451302157
S31;form_right;0.150726666;0.132626926;0.200182698;0.499796444;0.175947954;0.175768363;0.191062914;0.44471742;0.226786791;0.231142124;0.155213272;0.375881127;0.191889403;0.213636315;0.172265541;0.411282524;0.169583442;0.153388236;0.174500118;0.487517854
S32;form_right;0.191056845;0.255757282;0.23870826;0.309174236;0.216246427;0.232839511;0.28305425;0.265164274;0.242353639;0.251835081;0.282142144;0.221562018;0.206496619;0.246579304;0.279632897;0.264438538;0.196847331;0.242793332;0.301872566;0.255728968
S33;form_right;0.27959876;0.220861136;0.146897042;0.344170733;0.31416348;0.178318158;0.154125679;0.341880094;0.347975994;0.208897668;0.130831836;0.301375536;0.281060623;0.162651222;0.153255597;0.392337032;0.280427525;0.182414663;0.165565029;0.35973221
S34;form_right;0.134798886;0.180828769;0.295174168;0.379817602;0.212771751;0.186258974;0.271634335;0.320962892;0.306825573;0.228127197;0.247691155;0.21212441;0.178730689;0.200236854;0.329997253;0.284383922;0.147320848;0.146647032;0.3786329;0.320317697
S35;form_right;0.228489933;0.301225277;0.15866871;0.301542891;0.250554273;0.344144411;0.168402188;0.231352089;0.326681369;0.341919336;0.151713317;0.176459351;0.247073787;0.333522092;0.167313383;0.246648553;0.233193939;0.28782014;0.198515783;0.275305159
S36;form_right;0.155161066;0.175189048;0.222106956;0.432909564;0.23058404;0.277707431;0.241302019;0.243380085;0.282004125;0.329278111;0.246995978;0.139015206;0.202167846;0.270428344;0.305454402;0.216511208;0.190468986;0.281265666;0.285238781;0.235945432
S37;form_right;0.219865969;0.272737877;0.153898308;0.348152684;0.184057057;0.221472169;0.211598945;0.379639545;0.198276441;0.220679298;0.234449381;0.344760054;0.176660455;0.230413753;0.219518326;0.37033161;0.152423875;0.194722321;0.225775047;0.424697095
